,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port2,5_port5,5_port3,6_port1,6_port2,Host_1,Host_2,Host_4,Host_3
137,480.0,7669344.0,8927328.0,480.0,480.0,7633536.0,480.0,8963616.0,480.0,480.0,7597248.0,11806176.0,480.0,480.0,4742112.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
138,960.0,7814976.0,10971552.0,960.0,480.0,7814496.0,480.0,10959456.0,480.0,480.0,7814496.0,14297952.0,480.0,480.0,4463904.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
139,480.0,7935456.0,11334432.0,480.0,480.0,7923360.0,960.0,11334912.0,960.0,960.0,7923360.0,14697120.0,480.0,480.0,4524384.0,480.0,480.0,480.0,3181248.0,0.0,0.0,0.0
140,12576.0,7814496.0,9499376.0,480.0,480.0,7826592.0,12576.0,9511472.0,480.0,480.0,7826592.0,12898832.0,12576.0,960.0,4476480.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
141,480.0,4746688.0,7814976.0,12576.0,13056.0,4758784.0,480.0,7826592.0,480.0,12576.0,4782976.0,8145664.0,480.0,12576.0,4463904.0,480.0,960.0,480.0,4124736.0,0.0,0.0,0.0
142,480.0,4463904.0,6243392.0,480.0,480.0,4463904.0,480.0,6243392.0,480.0,480.0,4452288.0,7814496.0,960.0,480.0,2929088.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
143,480.0,4451808.0,3387360.0,960.0,480.0,4452288.0,480.0,3399456.0,480.0,480.0,4463904.0,7802400.0,480.0,480.0,48864.0,480.0,480.0,960.0,6181056.0,0.0,0.0,0.0
144,13056.0,4452288.0,642944.0,480.0,480.0,4463904.0,12576.0,655040.0,960.0,480.0,4451808.0,5070080.0,12576.0,480.0,48864.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
145,480.0,1805200.0,480.0,12576.0,12576.0,1817296.0,960.0,960.0,480.0,13056.0,1841488.0,1865680.0,480.0,12576.0,480.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
146,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
147,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,4124736.0,0.0,0.0,0.0
148,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
149,480.0,480.0,3919584.0,960.0,480.0,960.0,480.0,3895392.0,480.0,480.0,480.0,3871200.0,480.0,480.0,480.0,480.0,480.0,960.0,6168960.0,0.0,0.0,0.0
150,960.0,960.0,4524384.0,480.0,480.0,480.0,480.0,4524864.0,960.0,480.0,480.0,4536480.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
151,480.0,480.0,5092896.0,480.0,480.0,480.0,960.0,5068704.0,480.0,960.0,480.0,4439712.0,480.0,480.0,581568.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
152,480.0,480.0,10052256.0,480.0,480.0,480.0,480.0,10052256.0,480.0,480.0,480.0,4476480.0,480.0,960.0,5588832.0,480.0,960.0,480.0,4124736.0,12096.0,0.0,0.0
153,480.0,480.0,10040640.0,480.0,960.0,480.0,480.0,10052256.0,480.0,480.0,480.0,4463904.0,960.0,480.0,5588832.0,480.0,480.0,480.0,4124736.0,3048192.0,0.0,0.0
154,480.0,480.0,10149024.0,480.0,480.0,960.0,480.0,10124832.0,480.0,480.0,960.0,4500192.0,480.0,480.0,5625120.0,960.0,480.0,480.0,6362496.0,7934976.0,0.0,0.0
155,480.0,960.0,10028064.0,960.0,480.0,480.0,480.0,10052256.0,480.0,480.0,480.0,4463904.0,480.0,480.0,5576736.0,480.0,480.0,960.0,4112640.0,5140800.0,0.0,0.0
156,960.0,480.0,11721504.0,480.0,480.0,480.0,480.0,11685696.0,960.0,480.0,480.0,4463904.0,480.0,480.0,7233888.0,480.0,480.0,480.0,4112640.0,5140800.0,0.0,0.0
157,480.0,480.0,13402848.0,480.0,480.0,480.0,960.0,13427040.0,480.0,960.0,480.0,4463904.0,480.0,480.0,8939904.0,480.0,480.0,480.0,4112640.0,5152896.0,0.0,0.0
158,480.0,480.0,13439136.0,480.0,480.0,480.0,480.0,13427040.0,480.0,480.0,480.0,4476480.0,480.0,960.0,8963616.0,480.0,960.0,480.0,4112640.0,5140800.0,0.0,0.0
159,480.0,480.0,13766208.0,480.0,960.0,480.0,480.0,13777824.0,480.0,480.0,480.0,4596960.0,960.0,480.0,9181344.0,480.0,480.0,480.0,4112640.0,4575744.0,12096.0,0.0
160,480.0,480.0,13414944.0,480.0,480.0,960.0,480.0,13402848.0,480.0,480.0,960.0,4463904.0,480.0,480.0,8939424.0,960.0,480.0,480.0,6181056.0,0.0,0.0,0.0
161,960.0,960.0,13414944.0,960.0,480.0,480.0,480.0,13414944.0,480.0,480.0,480.0,4476000.0,480.0,480.0,8939424.0,480.0,480.0,960.0,729216.0,0.0,0.0,12096.0
162,480.0,480.0,13765728.0,480.0,480.0,480.0,960.0,13729920.0,960.0,480.0,480.0,4766304.0,480.0,480.0,8939424.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
163,480.0,480.0,17307696.0,12576.0,480.0,480.0,12576.0,17356080.0,480.0,960.0,480.0,8939424.0,12576.0,960.0,8417616.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
164,480.0,5479968.0,10040640.0,480.0,960.0,5443680.0,480.0,10052256.0,480.0,480.0,5419488.0,9544704.0,480.0,480.0,5939616.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
165,480.0,5576736.0,8927328.0,480.0,480.0,5588832.0,480.0,8939424.0,480.0,480.0,5589312.0,8939424.0,960.0,480.0,5588832.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
166,480.0,5589312.0,8939424.0,960.0,480.0,5589312.0,480.0,8927328.0,480.0,480.0,5588832.0,8927328.0,480.0,480.0,5576736.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
167,960.0,5576736.0,8939424.0,480.0,480.0,5576736.0,480.0,8927808.0,960.0,480.0,5576736.0,8939424.0,480.0,480.0,5588832.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
168,480.0,5588832.0,8927328.0,480.0,480.0,5576736.0,960.0,8927328.0,480.0,960.0,5576736.0,8915232.0,480.0,480.0,5577216.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
169,12576.0,2592480.0,8915232.0,480.0,12576.0,2628768.0,480.0,8927328.0,480.0,12576.0,2652960.0,8927808.0,480.0,13056.0,2677152.0,480.0,960.0,480.0,0.0,0.0,0.0,1657152.0
170,12576.0,480.0,5469728.0,480.0,960.0,480.0,12576.0,5481344.0,480.0,480.0,480.0,5517632.0,13056.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,4124736.0
171,480.0,480.0,548256.0,12576.0,480.0,960.0,12576.0,572448.0,480.0,480.0,960.0,584544.0,12576.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,4112640.0
172,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,4112640.0
173,960.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,6168960.0
174,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,4112640.0
175,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,4124736.0
176,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,4112640.0
177,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,4112640.0
178,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,11600064.0
179,480.0,480.0,480.0,2673696.0,480.0,480.0,2698368.0,960.0,480.0,960.0,480.0,480.0,2722080.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,7209216.0
180,480.0,480.0,480.0,4451808.0,480.0,480.0,4451808.0,480.0,480.0,480.0,480.0,960.0,4451808.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,7209216.0
181,480.0,480.0,960.0,4512288.0,960.0,480.0,4512288.0,480.0,480.0,480.0,480.0,480.0,4512288.0,480.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,7209216.0
182,6508128.0,480.0,480.0,4463904.0,480.0,480.0,11007840.0,480.0,480.0,480.0,960.0,480.0,11032512.0,480.0,480.0,960.0,480.0,480.0,12096.0,12096.0,0.0,6589040.0
183,7983840.0,960.0,480.0,4561152.0,480.0,960.0,12544032.0,480.0,480.0,480.0,480.0,480.0,12556128.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
184,7863360.0,480.0,480.0,4500192.0,480.0,480.0,12350496.0,960.0,960.0,480.0,480.0,480.0,12350496.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
185,7838688.0,480.0,480.0,4476000.0,480.0,480.0,12326784.0,480.0,480.0,960.0,480.0,480.0,12314208.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
186,7899168.0,480.0,480.0,5661408.0,480.0,480.0,13584288.0,480.0,480.0,480.0,480.0,960.0,13620576.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
187,7838688.0,480.0,960.0,8975712.0,960.0,480.0,16789728.0,480.0,480.0,480.0,480.0,480.0,16790208.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
188,8346720.0,480.0,480.0,9568896.0,7584672.0,960.0,10342560.0,480.0,480.0,7620960.0,960.0,480.0,10306272.0,7657248.0,480.0,960.0,480.0,960.0,302400.0,0.0,0.0,0.0
189,7875456.0,960.0,480.0,8999904.0,7874976.0,480.0,8999904.0,480.0,960.0,7874976.0,480.0,480.0,8999904.0,7874976.0,480.0,480.0,480.0,480.0,3084480.0,0.0,0.0,0.0
190,7874976.0,480.0,480.0,9012000.0,7874976.0,480.0,9012480.0,960.0,480.0,7887552.0,480.0,480.0,8999904.0,7887072.0,960.0,480.0,480.0,480.0,7112448.0,0.0,0.0,0.0
191,7887072.0,480.0,480.0,8999904.0,7887072.0,480.0,9012000.0,480.0,480.0,7874976.0,480.0,960.0,9012000.0,7875456.0,480.0,480.0,960.0,480.0,7197120.0,0.0,0.0,0.0
192,4388048.0,12576.0,13056.0,5188544.0,4352240.0,12576.0,5164352.0,12576.0,480.0,4315472.0,12576.0,24672.0,5140640.0,4279184.0,480.0,480.0,480.0,480.0,7209216.0,0.0,0.0,0.0
193,480.0,480.0,480.0,4463904.0,480.0,960.0,4451808.0,480.0,480.0,480.0,960.0,480.0,4453184.0,480.0,480.0,960.0,1040.0,480.0,7197120.0,0.0,0.0,0.0
194,960.0,960.0,12576.0,38624.0,480.0,480.0,26048.0,12576.0,480.0,480.0,480.0,480.0,12576.0,480.0,12576.0,480.0,480.0,960.0,7197120.0,1850688.0,0.0,0.0
195,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,7209216.0,3084480.0,0.0,0.0
196,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,11902464.0,5104512.0,0.0,0.0
197,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,7197120.0,3798144.0,0.0,0.0
198,480.0,480.0,1548768.0,480.0,480.0,480.0,480.0,1536672.0,480.0,480.0,960.0,1512480.0,960.0,480.0,480.0,960.0,480.0,480.0,7209216.0,6181056.0,0.0,0.0
199,480.0,480.0,3351072.0,960.0,480.0,960.0,480.0,3338976.0,480.0,480.0,480.0,3351072.0,480.0,480.0,480.0,480.0,480.0,960.0,7209216.0,6168960.0,0.0,0.0
200,960.0,960.0,6048480.0,480.0,480.0,480.0,480.0,6048480.0,960.0,480.0,480.0,6012192.0,480.0,480.0,480.0,480.0,480.0,1040.0,7197120.0,4406480.0,0.0,12096.0
201,480.0,480.0,7814496.0,480.0,480.0,480.0,960.0,7814976.0,480.0,960.0,480.0,7814496.0,480.0,480.0,480.0,480.0,480.0,480.0,4383328.0,3084480.0,0.0,0.0
202,480.0,480.0,7911264.0,480.0,480.0,480.0,480.0,7911264.0,480.0,480.0,480.0,7923840.0,480.0,960.0,960.0,480.0,480.0,480.0,6181056.0,4632768.0,0.0,0.0
203,480.0,480.0,7839168.0,480.0,960.0,480.0,480.0,7838688.0,480.0,480.0,480.0,7826592.0,480.0,480.0,480.0,480.0,960.0,480.0,4112640.0,2819744.0,0.0,0.0
204,480.0,480.0,11152992.0,480.0,480.0,480.0,480.0,11116704.0,480.0,480.0,960.0,11056224.0,960.0,480.0,36768.0,960.0,480.0,480.0,4112640.0,0.0,36288.0,0.0
205,480.0,480.0,15701088.0,960.0,480.0,960.0,480.0,15713184.0,480.0,480.0,480.0,11213472.0,480.0,480.0,4488096.0,480.0,480.0,960.0,1030576.0,0.0,0.0,12096.0
206,960.0,7681920.0,9120864.0,480.0,480.0,7645152.0,960.0,9133440.0,960.0,480.0,7608864.0,11963424.0,480.0,480.0,4790496.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
207,480.0,7862880.0,8975712.0,480.0,480.0,7862880.0,480.0,8963616.0,480.0,960.0,7862880.0,12302592.0,480.0,960.0,4500672.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
208,480.0,7911264.0,11322816.0,480.0,960.0,7923360.0,480.0,11310240.0,480.0,480.0,7923920.0,14709216.0,1040.0,480.0,4524384.0,480.0,960.0,480.0,1112832.0,0.0,0.0,0.0
209,480.0,7850784.0,11213472.0,480.0,480.0,7850784.0,480.0,11213472.0,480.0,480.0,7851264.0,14588256.0,960.0,480.0,4488096.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
210,12576.0,6863968.0,8253488.0,13056.0,12576.0,6863968.0,12576.0,8277680.0,480.0,12576.0,6875584.0,10665168.0,12576.0,12576.0,4500192.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
211,960.0,4488096.0,7850784.0,480.0,480.0,4488096.0,480.0,7851264.0,960.0,480.0,4500192.0,7874976.0,480.0,480.0,4500192.0,1040.0,480.0,480.0,4124736.0,0.0,0.0,0.0
212,480.0,4476000.0,4465280.0,480.0,480.0,4476000.0,960.0,4489472.0,480.0,960.0,4476000.0,7826592.0,480.0,480.0,1139360.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
213,12576.0,4488096.0,2614592.0,480.0,480.0,4488096.0,12576.0,2626688.0,480.0,480.0,4476000.0,7078496.0,12576.0,960.0,48864.0,480.0,960.0,480.0,6181056.0,0.0,0.0,0.0
214,480.0,4381648.0,25152.0,480.0,960.0,4405840.0,480.0,24672.0,480.0,480.0,4430032.0,4454224.0,960.0,480.0,24672.0,480.0,480.0,480.0,4112640.0,0.0,0.0,0.0
215,480.0,480.0,480.0,12576.0,12576.0,960.0,480.0,480.0,480.0,12576.0,960.0,480.0,480.0,12576.0,480.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
216,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
217,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,4124736.0,0.0,0.0,0.0
218,480.0,480.0,1560864.0,480.0,480.0,480.0,960.0,1548768.0,480.0,960.0,480.0,1524576.0,480.0,480.0,960.0,480.0,480.0,480.0,6168960.0,0.0,0.0,0.0
219,1040.0,480.0,4476000.0,480.0,960.0,480.0,1040.0,4476000.0,480.0,480.0,480.0,4476480.0,480.0,960.0,480.0,480.0,960.0,480.0,4124736.0,0.0,0.0,0.0
220,480.0,480.0,4476480.0,480.0,480.0,480.0,480.0,4463904.0,480.0,480.0,480.0,4463904.0,960.0,480.0,480.0,960.0,480.0,480.0,4112640.0,0.0,0.0,0.0
221,480.0,480.0,8032224.0,480.0,480.0,960.0,480.0,8020128.0,480.0,480.0,960.0,4621152.0,480.0,480.0,3375264.0,480.0,480.0,960.0,4124736.0,0.0,0.0,0.0
222,960.0,960.0,10124832.0,960.0,480.0,480.0,480.0,10112736.0,960.0,480.0,480.0,4500192.0,480.0,480.0,5625120.0,480.0,480.0,480.0,4112640.0,991872.0,0.0,0.0
223,480.0,480.0,10088544.0,480.0,480.0,480.0,960.0,10089024.0,480.0,960.0,480.0,4476000.0,480.0,1040.0,5600928.0,480.0,480.0,480.0,6580224.0,8237376.0,0.0,0.0
224,480.0,480.0,10052256.0,480.0,480.0,480.0,480.0,10052256.0,480.0,480.0,480.0,4476480.0,480.0,960.0,5589312.0,480.0,480.0,480.0,4112640.0,5140800.0,0.0,0.0
225,480.0,480.0,10572864.0,480.0,960.0,480.0,480.0,10548192.0,480.0,480.0,480.0,4621152.0,480.0,480.0,5903328.0,480.0,960.0,480.0,4112640.0,5140800.0,0.0,0.0
226,480.0,480.0,13463328.0,480.0,480.0,960.0,480.0,13475424.0,480.0,480.0,960.0,4488096.0,960.0,480.0,8987808.0,960.0,480.0,480.0,4112640.0,5140800.0,0.0,0.0
227,480.0,960.0,13463328.0,960.0,480.0,480.0,480.0,13463328.0,480.0,480.0,480.0,4488096.0,480.0,480.0,8975712.0,480.0,480.0,960.0,4112640.0,5152896.0,0.0,0.0
228,960.0,480.0,13475424.0,480.0,480.0,480.0,480.0,13488000.0,960.0,480.0,480.0,4500192.0,480.0,480.0,8975712.0,480.0,480.0,480.0,6181056.0,6825600.0,12096.0,0.0
229,1480.0,1480.0,13464328.0,1480.0,1480.0,1480.0,1960.0,13464328.0,1480.0,1960.0,1480.0,4489096.0,1480.0,1480.0,8989288.0,1480.0,1480.0,1480.0,4124736.0,0.0,0.0,0.0
230,480.0,480.0,13487520.0,480.0,480.0,480.0,480.0,13475424.0,480.0,480.0,480.0,4488576.0,480.0,960.0,8975712.0,480.0,960.0,480.0,2531520.0,0.0,0.0,12096.0
231,480.0,480.0,13500096.0,480.0,960.0,480.0,480.0,13487520.0,480.0,480.0,480.0,4512288.0,960.0,480.0,8999904.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
232,480.0,480.0,16269600.0,480.0,480.0,960.0,480.0,16269600.0,480.0,480.0,960.0,7245984.0,480.0,480.0,8987808.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
233,960.0,5480448.0,11550000.0,13056.0,480.0,5455776.0,12576.0,11574192.0,480.0,480.0,5431584.0,9870816.0,12576.0,480.0,7147056.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
234,480.0,5625120.0,8975712.0,480.0,480.0,5625120.0,960.0,9000384.0,960.0,960.0,5625120.0,8999904.0,480.0,480.0,5625120.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
235,480.0,5867040.0,9386976.0,480.0,480.0,5854944.0,480.0,9374880.0,480.0,480.0,5854944.0,9375360.0,480.0,960.0,5855424.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
236,480.0,5613024.0,8988288.0,480.0,1520.0,5625680.0,480.0,8987808.0,480.0,480.0,5625120.0,8987808.0,480.0,480.0,5625120.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
237,480.0,5637216.0,9012000.0,480.0,480.0,5625120.0,480.0,8999904.0,480.0,480.0,5625600.0,9024096.0,960.0,480.0,5625120.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
238,12576.0,4515744.0,8987808.0,960.0,12576.0,4552512.0,480.0,8987808.0,480.0,12576.0,4576224.0,8975712.0,480.0,12576.0,4600416.0,480.0,480.0,960.0,0.0,0.0,0.0,241920.0
239,13056.0,960.0,6981248.0,480.0,480.0,480.0,12576.0,7017536.0,960.0,480.0,480.0,7029632.0,12576.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,4124736.0
240,480.0,480.0,2023968.0,12576.0,480.0,480.0,13056.0,2036544.0,480.0,960.0,480.0,2060256.0,12576.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,6168960.0
241,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,4124736.0
242,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,4112640.0
243,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,4124736.0
244,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,4112640.0
245,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,6181056.0
246,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,4124736.0
247,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,9217152.0
248,480.0,480.0,480.0,1730208.0,480.0,960.0,1754400.0,480.0,480.0,480.0,960.0,480.0,1766496.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,7209216.0
249,480.0,960.0,480.0,4597440.0,480.0,480.0,4596960.0,480.0,480.0,480.0,480.0,480.0,4609056.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,7197120.0
250,960.0,1040.0,1040.0,4488096.0,480.0,480.0,4476000.0,1520.0,1520.0,1040.0,480.0,1040.0,4476000.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,7197120.0
251,5092896.0,480.0,480.0,4476000.0,480.0,480.0,9617280.0,480.0,480.0,960.0,480.0,480.0,9640992.0,480.0,960.0,480.0,480.0,480.0,12096.0,12096.0,0.0,7172928.0
252,7862880.0,480.0,480.0,4500192.0,480.0,480.0,12350496.0,480.0,480.0,480.0,480.0,960.0,12362592.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,807152.0
253,7862880.0,480.0,960.0,4488096.0,960.0,480.0,12362592.0,480.0,480.0,480.0,480.0,480.0,12350976.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
254,7862880.0,480.0,480.0,4500192.0,480.0,960.0,12374688.0,480.0,480.0,480.0,960.0,480.0,12362592.0,480.0,480.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
255,7899168.0,960.0,480.0,4803072.0,480.0,480.0,12701280.0,480.0,480.0,480.0,480.0,480.0,12749664.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
256,7923840.0,480.0,480.0,9048288.0,480.0,480.0,16983264.0,960.0,960.0,480.0,480.0,480.0,16995360.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
257,8407200.0,480.0,480.0,9653088.0,7620960.0,480.0,10451904.0,480.0,480.0,7645632.0,480.0,960.0,10390944.0,7681920.0,960.0,480.0,480.0,480.0,72576.0,0.0,0.0,0.0
258,7923360.0,480.0,960.0,9048288.0,7911744.0,480.0,9048288.0,480.0,480.0,7923360.0,480.0,480.0,9048768.0,7923360.0,480.0,480.0,960.0,480.0,3096576.0,0.0,0.0,0.0
259,7911264.0,480.0,480.0,9048288.0,7899168.0,960.0,9024096.0,480.0,480.0,7911264.0,960.0,480.0,9036192.0,7911264.0,480.0,960.0,480.0,480.0,3169152.0,0.0,0.0,0.0
260,7911744.0,960.0,480.0,9036672.0,7911264.0,480.0,9048288.0,480.0,480.0,7899168.0,480.0,480.0,9048288.0,7911264.0,480.0,480.0,480.0,960.0,10813824.0,0.0,0.0,0.0
261,5646032.0,12576.0,12576.0,5914304.0,5621840.0,12576.0,5902688.0,13056.0,960.0,5585552.0,12576.0,24672.0,5878016.0,5537168.0,480.0,480.0,480.0,480.0,7197120.0,0.0,0.0,0.0
262,480.0,480.0,480.0,4488096.0,480.0,480.0,4476000.0,480.0,480.0,960.0,480.0,480.0,4476000.0,960.0,960.0,480.0,480.0,480.0,7209216.0,0.0,0.0,0.0
263,480.0,480.0,12576.0,727616.0,960.0,480.0,715520.0,12576.0,480.0,480.0,480.0,960.0,691328.0,480.0,12576.0,480.0,960.0,480.0,7197120.0,1572480.0,0.0,0.0
264,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,7221312.0,3084480.0,0.0,0.0
265,480.0,960.0,480.0,1520.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,1040.0,480.0,480.0,960.0,11600064.0,4995648.0,0.0,0.0
266,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,7197120.0,3435264.0,0.0,0.0
267,480.0,480.0,1004448.0,480.0,480.0,480.0,960.0,992352.0,480.0,960.0,480.0,980256.0,480.0,480.0,960.0,480.0,480.0,480.0,7209216.0,6168960.0,0.0,0.0
268,480.0,480.0,3363168.0,480.0,960.0,480.0,480.0,3363168.0,480.0,480.0,480.0,3363648.0,480.0,960.0,480.0,480.0,960.0,480.0,7209216.0,6181056.0,0.0,0.0
269,480.0,480.0,5432064.0,480.0,480.0,480.0,480.0,5395296.0,480.0,480.0,480.0,5383200.0,960.0,480.0,480.0,960.0,480.0,480.0,7209216.0,4805648.0,0.0,12096.0
270,480.0,480.0,7874976.0,480.0,480.0,960.0,480.0,7887072.0,480.0,480.0,960.0,7874976.0,480.0,480.0,480.0,480.0,480.0,960.0,6717856.0,4632768.0,0.0,0.0
271,960.0,960.0,7887072.0,960.0,480.0,480.0,480.0,7887072.0,480.0,480.0,480.0,7887072.0,480.0,480.0,480.0,480.0,480.0,480.0,4124736.0,3084480.0,0.0,0.0
272,480.0,480.0,7899168.0,480.0,480.0,480.0,960.0,7899648.0,960.0,480.0,480.0,7887072.0,480.0,480.0,480.0,480.0,480.0,480.0,4112640.0,3084480.0,48384.0,0.0
273,480.0,480.0,10717536.0,480.0,480.0,480.0,480.0,10717536.0,480.0,960.0,480.0,10717536.0,480.0,960.0,960.0,480.0,480.0,480.0,4112640.0,122336.0,36288.0,0.0
274,480.0,480.0,15350304.0,480.0,960.0,480.0,480.0,15314016.0,480.0,480.0,480.0,11298624.0,480.0,480.0,3992160.0,480.0,960.0,480.0,1502320.0,0.0,0.0,12096.0
