,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_3,Host_6,Host_1,Host_4,Host_2,Host_7,Host_8,Host_5
824,11568128.0,320.0,709952.0,713984.0,320.0,11572160.0,320.0,709792.0,947840.0,709952.0,320.0,320.0,320.0,12515648.0,320.0,320.0,1657472.0,709952.0,11568128.0,320.0,320.0,713984.0,3145280.0,1778432.0,320.0,3145280.0,1064768.0,320.0,1064768.0,11568128.0,3850880.0,709952.0,0.0,0.0,0.0,0.0,0.0,0.0,737856.0,0.0
825,11531840.0,320.0,709952.0,705920.0,320.0,11527808.0,320.0,709952.0,947840.0,709952.0,320.0,320.0,320.0,12475328.0,320.0,320.0,1653440.0,2588864.0,11527808.0,320.0,320.0,705920.0,3133184.0,1770368.0,320.0,3133184.0,1064768.0,320.0,1064768.0,11535872.0,3842816.0,709952.0,0.0,0.0,854784.0,0.0,0.0,0.0,0.0,0.0
826,11451200.0,320.0,705920.0,705920.0,320.0,11455232.0,320.0,701888.0,935744.0,701888.0,320.0,320.0,320.0,12390656.0,160.0,320.0,1641344.0,2992064.0,11451200.0,320.0,320.0,705920.0,3113024.0,1762304.0,320.0,3108992.0,1056704.0,320.0,1056704.0,11451200.0,3814592.0,701888.0,0.0,0.0,0.0,0.0,0.0,3378816.0,0.0,0.0
827,3064186.6666666665,4352.0,713984.0,713984.0,4352.0,3080314.6666666665,320.0,718016.0,955904.0,718016.0,320.0,4352.0,320.0,4047994.6666666665,320.0,320.0,1669568.0,3044480.0,3048058.6666666665,320.0,4352.0,713984.0,3157376.0,1786496.0,320.0,3161408.0,1068800.0,320.0,1076864.0,3027898.6666666665,3875072.0,718016.0,0.0,0.0,0.0,0.0,0.0,0.0,633024.0,0.0
828,320.0,943808.0,697856.0,117706.66666666669,947840.0,320.0,320.0,113674.66666666669,150309.33333333334,701888.0,320.0,947840.0,4352.0,154341.33333333334,320.0,8384.0,263664.0,2963840.0,320.0,320.0,943808.0,701888.0,3080768.0,1161994.6666666667,320.0,3080768.0,1044608.0,320.0,1988096.0,320.0,3778304.0,117706.66666666669,0.0,0.0,1201536.0,818496.0,0.0,0.0,0.0,0.0
829,320.0,125312.0,738176.0,1076864.0,121280.0,320.0,320.0,1077024.0,320.0,738176.0,320.0,121280.0,1080896.0,320.0,480.0,320.0,320.0,3133184.0,320.0,320.0,125312.0,734144.0,3258176.0,2177600.0,320.0,3258176.0,1109120.0,320.0,2302592.0,320.0,3992000.0,320.0,0.0,0.0,0.0,0.0,0.0,858816.0,0.0,1201536.0
830,320.0,320.0,713984.0,1157504.0,320.0,320.0,320.0,1157344.0,320.0,709952.0,320.0,320.0,1157504.0,320.0,320.0,320.0,320.0,3028352.0,320.0,320.0,320.0,713984.0,3145280.0,3052544.0,320.0,3145280.0,1895360.0,320.0,2221952.0,320.0,3858944.0,826880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,320.0,320.0,1367168.0,1145408.0,320.0,320.0,320.0,1149440.0,935744.0,1371200.0,931712.0,320.0,1145408.0,320.0,160.0,320.0,935744.0,3661376.0,320.0,320.0,320.0,1375232.0,1710320.0,2230474.6666666665,320.0,1710320.0,1746634.6666666667,320.0,1166026.6666666667,320.0,2411888.0,1060736.0,0.0,0.0,0.0,0.0,0.0,0.0,633024.0,1028160.0
832,320.0,320.0,1867136.0,1042821.3333333334,320.0,320.0,320.0,1038789.3333333334,1064768.0,1855040.0,1060736.0,320.0,1038789.3333333334,4352.0,320.0,320.0,1060736.0,4157312.0,320.0,320.0,320.0,1859072.0,822848.0,2103237.333333333,320.0,826880.0,2213888.0,320.0,1046853.3333333334,320.0,1536512.0,1060736.0,0.0,0.0,0.0,1104768.0,0.0,0.0,0.0,0.0
833,320.0,320.0,1879232.0,320.0,320.0,320.0,320.0,320.0,1072832.0,1887296.0,1076864.0,320.0,320.0,320.0,320.0,320.0,1076864.0,4213760.0,320.0,320.0,320.0,1883264.0,838976.0,1072832.0,320.0,834944.0,2242112.0,320.0,320.0,320.0,1552640.0,1076864.0,0.0,0.0,0.0,0.0,0.0,862848.0,0.0,1201536.0
834,320.0,320.0,1830848.0,738176.0,320.0,320.0,320.0,738176.0,1044608.0,1830848.0,1044608.0,320.0,320.0,320.0,320.0,4352.0,1782464.0,3375909.333333333,320.0,320.0,320.0,1830848.0,810752.0,1778432.0,320.0,814784.0,2177600.0,320.0,320.0,320.0,1508288.0,1778432.0,0.0,0.0,0.0,0.0,0.0,0.0,633024.0,1028160.0
