,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
2623,1796736.0,480.0,635520.0,2625312.0,480.0,720.0,4421568.0,629472.0,480.0,480.0,480.0,480.0,4433664.0,629472.0,480.0,720.0,480.0,480.0
2624,1790688.0,480.0,635520.0,2518736.0,720.0,480.0,4308944.0,641568.0,480.0,480.0,480.0,6528.0,4297088.0,635520.0,480.0,480.0,480.0,480.0
2625,3000288.0,480.0,635760.0,1682064.0,480.0,480.0,4687680.0,635520.0,480.0,480.0,480.0,480.0,4705824.0,629472.0,480.0,480.0,480.0,480.0
2626,5897520.0,720.0,629472.0,1681824.0,480.0,480.0,7590720.0,629472.0,480.0,480.0,480.0,480.0,7584672.0,635520.0,480.0,480.0,480.0,480.0
2627,5903328.0,480.0,635520.0,1693920.0,480.0,480.0,7596768.0,635520.0,480.0,480.0,480.0,480.0,7584672.0,629472.0,480.0,480.0,720.0,720.0
2628,4716840.0,480.0,635520.0,4917504.0,480.0,480.0,9621768.0,635520.0,480.0,720.0,720.0,6528.0,9645960.0,635520.0,480.0,480.0,480.0,480.0
2629,1814880.0,480.0,647616.0,5897280.0,480.0,480.0,7723776.0,641808.0,480.0,480.0,480.0,480.0,7705632.0,641808.0,480.0,480.0,480.0,480.0
2630,1202952.0,480.0,623424.0,5709792.0,480.0,480.0,6906456.0,629472.0,480.0,480.0,480.0,720.0,6900168.0,629472.0,480.0,480.0,480.0,480.0
2631,950016.0,480.0,635520.0,5800512.0,480.0,480.0,6762144.0,635520.0,720.0,480.0,480.0,480.0,6762144.0,635520.0,720.0,720.0,480.0,480.0
2632,837392.0,480.0,647616.0,2565520.0,720.0,720.0,3378240.0,641568.0,480.0,480.0,480.0,12576.0,3372192.0,629472.0,480.0,480.0,480.0,480.0
2633,480.0,480.0,629472.0,1688112.0,480.0,480.0,1681824.0,635520.0,480.0,480.0,480.0,480.0,1682064.0,629472.0,480.0,480.0,480.0,480.0
2634,480.0,720.0,3853296.0,1681824.0,480.0,480.0,1693920.0,3840960.0,480.0,480.0,480.0,3199872.0,1693920.0,635520.0,480.0,480.0,480.0,480.0
2635,720.0,480.0,4748160.0,1693920.0,480.0,480.0,1681824.0,4748160.0,480.0,480.0,480.0,4119168.0,1681824.0,635520.0,480.0,480.0,480.0,720.0
2636,480.0,480.0,1818248.0,1687872.0,480.0,480.0,1687872.0,1824296.0,480.0,480.0,720.0,1201352.0,1699968.0,629472.0,480.0,480.0,720.0,480.0
2637,480.0,480.0,1663680.0,1681824.0,480.0,480.0,1693920.0,1663920.0,480.0,720.0,480.0,1028640.0,1681824.0,635520.0,480.0,480.0,480.0,480.0
2638,480.0,480.0,1947936.0,1693920.0,480.0,480.0,1681824.0,1935840.0,480.0,480.0,480.0,1028880.0,1681824.0,907920.0,480.0,480.0,480.0,480.0
2639,1572960.0,480.0,2885376.0,1681824.0,480.0,480.0,3260592.0,2885376.0,720.0,480.0,480.0,1222176.0,3278496.0,1663680.0,480.0,480.0,480.0,480.0
2640,2062848.0,480.0,3429696.0,1687872.0,480.0,480.0,3756288.0,3447840.0,480.0,480.0,480.0,1766496.0,3744192.0,1657632.0,720.0,720.0,480.0,480.0
2641,2056800.0,480.0,3423648.0,1687872.0,480.0,720.0,3738144.0,3417600.0,480.0,480.0,480.0,1766496.0,3750240.0,1663680.0,480.0,480.0,480.0,480.0
2642,2056800.0,480.0,3429696.0,1682064.0,720.0,480.0,3750240.0,3429696.0,480.0,480.0,480.0,1766496.0,3738384.0,1663680.0,480.0,480.0,480.0,480.0
2643,2062848.0,720.0,3708144.0,1693920.0,480.0,480.0,3744192.0,3689760.0,480.0,480.0,480.0,2038656.0,3738144.0,1663680.0,480.0,480.0,480.0,480.0
2644,2057040.0,480.0,4457856.0,1681824.0,480.0,480.0,3738144.0,4457856.0,480.0,480.0,480.0,2794656.0,3750240.0,1657632.0,480.0,480.0,480.0,720.0
2645,483240.0,480.0,4457856.0,1681824.0,480.0,480.0,2170632.0,4463904.0,480.0,480.0,480.0,2794656.0,2158536.0,1669728.0,480.0,480.0,480.0,480.0
2646,480.0,480.0,4457856.0,1693920.0,480.0,480.0,1681824.0,4457856.0,480.0,720.0,720.0,2794656.0,1681824.0,1657632.0,480.0,480.0,720.0,480.0
2647,480.0,480.0,4445760.0,1681824.0,480.0,480.0,1681824.0,4464144.0,480.0,480.0,480.0,2794656.0,1693920.0,1663920.0,480.0,480.0,480.0,480.0
2648,480.0,480.0,4457856.0,1681824.0,480.0,480.0,1694160.0,4457856.0,480.0,480.0,480.0,2800944.0,1681824.0,1663680.0,480.0,480.0,480.0,480.0
2649,480.0,480.0,4463904.0,1693920.0,480.0,480.0,1681824.0,4451808.0,720.0,480.0,480.0,2800704.0,1693920.0,1663680.0,720.0,480.0,480.0,480.0
2650,12576.0,480.0,4103312.0,1681824.0,480.0,720.0,1706016.0,4103312.0,480.0,480.0,480.0,2719400.0,1693920.0,1384392.0,480.0,720.0,480.0,480.0
2651,480.0,480.0,2685792.0,1687872.0,720.0,480.0,1681824.0,2685792.0,480.0,480.0,480.0,2056800.0,1681824.0,629472.0,480.0,480.0,480.0,480.0
2652,480.0,480.0,2692080.0,1688112.0,480.0,480.0,1681824.0,2697888.0,480.0,480.0,480.0,2056800.0,1694160.0,635520.0,480.0,480.0,480.0,480.0
2653,720.0,720.0,2691840.0,1681824.0,480.0,480.0,1693920.0,2685792.0,480.0,480.0,480.0,2056800.0,1681824.0,629472.0,480.0,480.0,480.0,480.0
2654,480.0,480.0,2685792.0,1693920.0,480.0,480.0,1681824.0,2697888.0,480.0,480.0,480.0,2062848.0,1693920.0,635520.0,480.0,480.0,720.0,720.0
2655,480.0,480.0,2697888.0,1681824.0,480.0,480.0,1693920.0,2691840.0,480.0,480.0,720.0,2056800.0,1681824.0,629472.0,480.0,480.0,480.0,480.0
2656,480.0,480.0,2397776.0,1693920.0,480.0,480.0,1687872.0,2398016.0,480.0,720.0,480.0,1774832.0,1687872.0,635760.0,480.0,480.0,480.0,480.0
2657,480.0,480.0,1669728.0,1054040.0,480.0,480.0,1048232.0,1669728.0,480.0,480.0,480.0,1034928.0,1054040.0,629472.0,480.0,480.0,480.0,480.0
2658,480.0,480.0,1657632.0,841152.0,480.0,480.0,847200.0,1657632.0,720.0,480.0,480.0,1028640.0,841152.0,635520.0,720.0,480.0,480.0,480.0
2659,480.0,480.0,1663680.0,847200.0,480.0,720.0,841152.0,1663680.0,480.0,480.0,480.0,1028640.0,841152.0,629472.0,480.0,720.0,480.0,480.0
2660,480.0,480.0,1657632.0,841152.0,720.0,480.0,841152.0,1663680.0,480.0,480.0,480.0,1028640.0,847440.0,635520.0,480.0,480.0,480.0,480.0
2661,480.0,480.0,1669968.0,636968.0,480.0,480.0,636728.0,1669728.0,480.0,480.0,480.0,1034688.0,630680.0,629472.0,480.0,480.0,480.0,480.0
2662,720.0,720.0,1221616.0,480.0,480.0,480.0,480.0,1221616.0,480.0,480.0,480.0,1028640.0,480.0,193456.0,480.0,480.0,480.0,480.0
2663,480.0,480.0,1052832.0,480.0,480.0,480.0,480.0,1046784.0,480.0,480.0,480.0,1034688.0,480.0,24672.0,480.0,480.0,720.0,720.0
2664,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,720.0,720.0,1028640.0,480.0,480.0,480.0,480.0,480.0,480.0
2665,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028880.0,480.0,480.0,480.0,1028640.0,480.0,720.0,480.0,480.0,480.0,480.0
2666,480.0,480.0,1028640.0,480.0,480.0,480.0,720.0,1028640.0,480.0,480.0,480.0,1028880.0,480.0,480.0,480.0,480.0,480.0,480.0
2667,480.0,480.0,1046784.0,480.0,480.0,480.0,480.0,1046784.0,720.0,480.0,480.0,1046784.0,480.0,480.0,720.0,480.0,480.0,480.0
2668,480.0,480.0,1010496.0,480.0,480.0,720.0,480.0,1016544.0,480.0,480.0,480.0,1010496.0,480.0,480.0,480.0,720.0,480.0,480.0
2669,480.0,480.0,1028640.0,720.0,720.0,480.0,480.0,1028640.0,480.0,480.0,480.0,1034688.0,720.0,480.0,480.0,480.0,480.0,480.0
2670,480.0,720.0,1034928.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,480.0,480.0
2671,720.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,480.0,720.0
2672,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,720.0,1028640.0,480.0,480.0,480.0,480.0,720.0,480.0
2673,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1034928.0,480.0,720.0,480.0,1028640.0,480.0,480.0,480.0,480.0,480.0,480.0
2674,480.0,480.0,1028640.0,480.0,480.0,480.0,480.0,1028640.0,480.0,480.0,480.0,1028880.0,480.0,720.0,480.0,480.0,480.0,480.0
2675,480.0,480.0,751640.0,6528.0,480.0,480.0,6768.0,751640.0,720.0,480.0,480.0,757688.0,6528.0,480.0,480.0,480.0,480.0,480.0
2676,480.0,480.0,1494336.0,480.0,480.0,480.0,480.0,1488288.0,480.0,480.0,480.0,1482240.0,480.0,480.0,720.0,720.0,480.0,480.0
2677,480.0,480.0,2056800.0,480.0,720.0,720.0,480.0,2056800.0,480.0,480.0,480.0,2056800.0,480.0,480.0,480.0,480.0,480.0,480.0
2678,480.0,480.0,2056800.0,720.0,480.0,480.0,480.0,2056800.0,480.0,480.0,480.0,2056800.0,720.0,480.0,480.0,480.0,480.0,480.0
2679,480.0,720.0,2057040.0,480.0,480.0,480.0,480.0,2056800.0,480.0,480.0,480.0,2062848.0,480.0,480.0,480.0,480.0,480.0,480.0
2680,720.0,480.0,5758176.0,480.0,480.0,480.0,480.0,5746080.0,480.0,480.0,480.0,5727936.0,480.0,480.0,480.0,480.0,480.0,720.0
2681,480.0,480.0,7203648.0,480.0,480.0,480.0,480.0,7203648.0,480.0,480.0,480.0,7203648.0,480.0,480.0,480.0,480.0,720.0,480.0
2682,480.0,480.0,7203648.0,480.0,480.0,480.0,480.0,7203888.0,480.0,720.0,720.0,7209696.0,480.0,480.0,480.0,480.0,480.0,480.0
2683,480.0,480.0,13844352.0,480.0,480.0,480.0,480.0,13826208.0,480.0,480.0,480.0,7209936.0,480.0,6580944.0,480.0,480.0,480.0,480.0
2684,480.0,480.0,16451040.0,480.0,480.0,480.0,720.0,16451040.0,720.0,480.0,480.0,7203648.0,480.0,9259968.0,480.0,480.0,480.0,480.0
2685,480.0,7578624.0,8927328.0,480.0,480.0,7554432.0,480.0,8951520.0,480.0,480.0,7530240.0,7215744.0,480.0,9253920.0,720.0,720.0,480.0,480.0
2686,480.0,9253920.0,7197600.0,480.0,720.0,9254160.0,480.0,7185504.0,480.0,480.0,9253920.0,7191552.0,480.0,9253920.0,480.0,480.0,480.0,480.0
2687,480.0,6730264.0,7191552.0,6768.0,6528.0,6754456.0,480.0,7197600.0,480.0,6528.0,6778648.0,7197600.0,720.0,6802840.0,6528.0,480.0,480.0,480.0
2688,480.0,720.0,7197840.0,480.0,480.0,480.0,480.0,7197600.0,480.0,480.0,480.0,7197600.0,480.0,480.0,480.0,480.0,480.0,480.0
2689,6768.0,480.0,6576384.0,480.0,480.0,480.0,6528.0,6588480.0,480.0,480.0,480.0,6600576.0,6528.0,480.0,480.0,480.0,480.0,720.0
2690,480.0,480.0,562384.0,6528.0,480.0,480.0,6528.0,568432.0,480.0,480.0,720.0,574480.0,6528.0,480.0,480.0,480.0,720.0,480.0
2691,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
2692,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0
2693,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0
2694,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0
2695,480.0,480.0,671808.0,480.0,720.0,480.0,480.0,671808.0,480.0,480.0,480.0,671808.0,720.0,480.0,480.0,480.0,480.0,480.0
2696,480.0,480.0,950256.0,720.0,480.0,480.0,480.0,950016.0,480.0,480.0,480.0,950016.0,480.0,480.0,480.0,480.0,480.0,480.0
2697,720.0,720.0,950016.0,480.0,480.0,480.0,480.0,950016.0,480.0,480.0,480.0,943968.0,480.0,480.0,480.0,480.0,480.0,480.0
2698,480.0,480.0,1675776.0,480.0,480.0,480.0,480.0,1669728.0,480.0,480.0,480.0,1669728.0,480.0,480.0,480.0,480.0,720.0,720.0
2699,480.0,480.0,1978176.0,480.0,480.0,480.0,480.0,1978176.0,480.0,720.0,720.0,1984224.0,480.0,480.0,480.0,480.0,480.0,480.0
2700,480.0,480.0,2008416.0,480.0,480.0,480.0,480.0,2002608.0,480.0,480.0,480.0,2002368.0,480.0,720.0,480.0,480.0,480.0,480.0
2701,720192.0,480.0,1947936.0,480.0,480.0,480.0,720432.0,1953984.0,480.0,480.0,480.0,1954224.0,726240.0,480.0,480.0,480.0,480.0,480.0
2702,1028640.0,480.0,1978176.0,480.0,480.0,480.0,1028640.0,1978176.0,720.0,480.0,480.0,1972128.0,1028640.0,480.0,720.0,480.0,480.0,480.0
2703,1028640.0,480.0,2782560.0,480.0,480.0,720.0,1028640.0,2782560.0,480.0,480.0,480.0,2764416.0,1028640.0,480.0,480.0,720.0,480.0,480.0
2704,1028640.0,480.0,6096864.0,480.0,720.0,480.0,1034688.0,6096864.0,480.0,480.0,480.0,6096864.0,1028880.0,480.0,480.0,480.0,480.0,480.0
2705,1028640.0,480.0,6097104.0,720.0,480.0,480.0,1028640.0,6090816.0,480.0,480.0,480.0,6102912.0,1028640.0,480.0,480.0,480.0,480.0,480.0
2706,1028880.0,720.0,6084768.0,480.0,480.0,480.0,1028640.0,6090816.0,480.0,480.0,480.0,6090816.0,1028640.0,480.0,480.0,480.0,480.0,480.0
2707,1476192.0,480.0,5293168.0,480.0,480.0,480.0,1470144.0,5293168.0,480.0,480.0,480.0,5299216.0,1476192.0,480.0,480.0,480.0,720.0,720.0
2708,1663680.0,480.0,1978176.0,480.0,480.0,480.0,1663680.0,1978176.0,480.0,720.0,720.0,1978176.0,1663680.0,480.0,480.0,480.0,480.0,480.0
2709,1657632.0,480.0,1978176.0,480.0,480.0,480.0,1657632.0,1972368.0,480.0,480.0,480.0,1978176.0,1663680.0,720.0,480.0,480.0,480.0,480.0
2710,1663680.0,480.0,1978176.0,480.0,480.0,480.0,1663920.0,1984224.0,480.0,480.0,480.0,1978416.0,1657632.0,480.0,480.0,480.0,480.0,480.0
2711,1657632.0,480.0,4088928.0,480.0,480.0,480.0,1669728.0,4088928.0,720.0,480.0,480.0,4076832.0,1663680.0,480.0,720.0,480.0,480.0,480.0
2712,1663680.0,480.0,5062656.0,480.0,480.0,720.0,1657632.0,5062656.0,480.0,480.0,480.0,5062656.0,1657632.0,480.0,480.0,720.0,480.0,480.0
2713,1663680.0,480.0,5074752.0,480.0,720.0,480.0,1663680.0,5068704.0,480.0,480.0,480.0,5074752.0,1663920.0,480.0,480.0,480.0,480.0,480.0
2714,1663680.0,480.0,5504400.0,720.0,480.0,480.0,1657632.0,5492064.0,480.0,480.0,480.0,5062656.0,1663680.0,429888.0,480.0,480.0,480.0,480.0
2715,1657872.0,720.0,5691648.0,480.0,480.0,480.0,1663680.0,5691648.0,480.0,480.0,480.0,5062656.0,1663680.0,635520.0,480.0,480.0,480.0,480.0
2716,1669728.0,480.0,4609744.0,480.0,480.0,480.0,1663680.0,4621840.0,480.0,480.0,480.0,3992848.0,1669728.0,629472.0,480.0,480.0,720.0,720.0
2717,944656.0,480.0,2607168.0,708096.0,480.0,480.0,1658320.0,2619264.0,480.0,720.0,720.0,1984224.0,1658320.0,635520.0,480.0,480.0,480.0,480.0
2718,635520.0,480.0,1883696.0,4101024.0,480.0,480.0,4736064.0,1883936.0,480.0,480.0,480.0,1248656.0,4742112.0,629712.0,480.0,480.0,480.0,480.0
2719,635520.0,480.0,1579008.0,4113120.0,480.0,480.0,4748400.0,1572960.0,480.0,480.0,480.0,950256.0,4742112.0,635520.0,480.0,480.0,480.0,480.0
2720,629472.0,480.0,1591104.0,3428616.0,480.0,480.0,4051560.0,1591104.0,720.0,480.0,480.0,956064.0,4045512.0,629472.0,720.0,480.0,480.0,480.0
2721,635520.0,480.0,2068896.0,480.0,480.0,720.0,635520.0,2074944.0,480.0,480.0,480.0,1439904.0,629472.0,635520.0,480.0,720.0,480.0,480.0
2722,629472.0,480.0,2328960.0,480.0,720.0,480.0,635520.0,2322912.0,480.0,480.0,480.0,1693920.0,635760.0,635520.0,480.0,480.0,480.0,480.0
2723,635520.0,720.0,2311056.0,720.0,480.0,480.0,629472.0,2316864.0,480.0,480.0,480.0,1675776.0,629472.0,629472.0,480.0,480.0,480.0,480.0
2724,629712.0,480.0,2322912.0,480.0,480.0,480.0,629472.0,2316864.0,480.0,480.0,480.0,1687872.0,635520.0,629472.0,480.0,480.0,480.0,720.0
2725,635520.0,480.0,2316864.0,480.0,480.0,480.0,635520.0,2316864.0,480.0,480.0,720.0,1687872.0,629472.0,635520.0,480.0,480.0,720.0,480.0
2726,629472.0,480.0,2322912.0,480.0,480.0,480.0,635520.0,2323152.0,480.0,720.0,480.0,1687872.0,635520.0,629472.0,480.0,480.0,480.0,480.0
2727,635520.0,480.0,5026368.0,480.0,480.0,480.0,629472.0,5026368.0,480.0,480.0,480.0,1688112.0,629472.0,3333168.0,480.0,480.0,480.0,480.0
2728,629472.0,480.0,6441600.0,480.0,480.0,480.0,635760.0,6435552.0,720.0,480.0,480.0,1681824.0,635520.0,4742112.0,480.0,480.0,480.0,480.0
2729,635520.0,480.0,6436760.0,480.0,480.0,480.0,629472.0,6430712.0,480.0,480.0,480.0,1687872.0,629472.0,4754208.0,720.0,720.0,480.0,480.0
2730,635520.0,480.0,5479968.0,480.0,480.0,720.0,641568.0,5479968.0,480.0,480.0,480.0,745592.0,641568.0,4748160.0,480.0,480.0,480.0,480.0
2731,635520.0,480.0,5486016.0,720.0,720.0,480.0,629472.0,5479968.0,480.0,480.0,480.0,738336.0,629712.0,4742112.0,480.0,480.0,480.0,480.0
2732,635520.0,720.0,6103152.0,480.0,480.0,480.0,635520.0,6115008.0,480.0,480.0,480.0,738336.0,635520.0,5365056.0,480.0,480.0,480.0,480.0
2733,219136.0,480.0,6441600.0,480.0,480.0,480.0,218896.0,6423456.0,480.0,480.0,480.0,738336.0,218896.0,5691648.0,480.0,480.0,480.0,720.0
2734,480.0,480.0,6429504.0,480.0,480.0,480.0,480.0,6435552.0,480.0,480.0,720.0,738336.0,480.0,5703744.0,480.0,480.0,720.0,480.0
2735,6528.0,480.0,3721208.0,480.0,480.0,480.0,6528.0,3739592.0,480.0,720.0,480.0,738336.0,6528.0,3001496.0,480.0,480.0,480.0,480.0
2736,480.0,480.0,2413632.0,480.0,480.0,480.0,480.0,2419680.0,480.0,480.0,480.0,738576.0,480.0,1682064.0,480.0,480.0,480.0,480.0
2737,480.0,480.0,3060768.0,480.0,480.0,480.0,720.0,3054720.0,720.0,480.0,480.0,738336.0,480.0,2316864.0,480.0,480.0,480.0,480.0
2738,480.0,480.0,3103104.0,480.0,480.0,480.0,480.0,3103104.0,480.0,480.0,480.0,750432.0,480.0,2347104.0,720.0,720.0,480.0,480.0
2739,480.0,480.0,3556704.0,480.0,720.0,720.0,480.0,3550656.0,480.0,480.0,480.0,1252416.0,480.0,2292672.0,480.0,480.0,480.0,480.0
2740,480.0,480.0,7173648.0,720.0,480.0,480.0,480.0,7173408.0,480.0,480.0,480.0,4863072.0,720.0,2322912.0,480.0,480.0,480.0,480.0
2741,720.0,720.0,7179456.0,480.0,480.0,480.0,480.0,7179456.0,480.0,480.0,480.0,4850976.0,480.0,2310816.0,480.0,480.0,480.0,480.0
2742,480.0,480.0,7173408.0,480.0,480.0,480.0,480.0,7173408.0,480.0,480.0,480.0,4857024.0,480.0,2322912.0,480.0,480.0,720.0,720.0
2743,480.0,480.0,7167360.0,480.0,480.0,480.0,480.0,7167360.0,480.0,720.0,720.0,4850976.0,480.0,2316864.0,480.0,480.0,480.0,480.0
2744,6528.0,480.0,7024496.0,480.0,480.0,480.0,6528.0,7024736.0,480.0,480.0,480.0,4321040.0,6528.0,2716272.0,480.0,480.0,480.0,480.0
2745,480.0,480.0,3677664.0,480.0,480.0,480.0,720.0,3689760.0,480.0,480.0,480.0,732528.0,480.0,2951904.0,480.0,480.0,480.0,480.0
2746,480.0,480.0,4306656.0,480.0,480.0,480.0,480.0,4300608.0,720.0,480.0,480.0,823008.0,480.0,3478080.0,720.0,480.0,480.0,480.0
2747,480.0,480.0,5165472.0,480.0,480.0,720.0,480.0,5153376.0,480.0,480.0,480.0,1367328.0,480.0,3786528.0,480.0,720.0,480.0,480.0
2748,480.0,480.0,5159424.0,480.0,720.0,480.0,480.0,5165472.0,480.0,480.0,480.0,1361280.0,720.0,3792576.0,480.0,480.0,480.0,480.0
2749,480.0,480.0,4593440.0,6768.0,480.0,480.0,6528.0,4587152.0,480.0,480.0,480.0,807152.0,6528.0,3798624.0,480.0,480.0,480.0,480.0
2750,720.0,720.0,4421568.0,480.0,480.0,480.0,480.0,4433664.0,480.0,480.0,480.0,635520.0,480.0,3792576.0,480.0,480.0,480.0,480.0
2751,480.0,480.0,4881216.0,480.0,480.0,480.0,480.0,4875168.0,480.0,480.0,480.0,629472.0,480.0,4246176.0,480.0,480.0,720.0,720.0
2752,480.0,480.0,5165472.0,480.0,480.0,480.0,480.0,5165472.0,480.0,720.0,720.0,635520.0,480.0,4530432.0,480.0,480.0,480.0,480.0
2753,480.0,480.0,5165472.0,480.0,480.0,480.0,480.0,5165712.0,480.0,480.0,480.0,629472.0,480.0,4530672.0,480.0,480.0,480.0,480.0
2754,480.0,480.0,5159424.0,480.0,480.0,480.0,720.0,5159424.0,480.0,480.0,480.0,635760.0,480.0,4542528.0,480.0,480.0,480.0,480.0
2755,480.0,480.0,5171520.0,480.0,480.0,480.0,480.0,5165472.0,720.0,480.0,480.0,629472.0,480.0,4524384.0,720.0,480.0,480.0,480.0
2756,480.0,480.0,5159424.0,480.0,480.0,720.0,480.0,5165472.0,480.0,480.0,480.0,635520.0,480.0,4542528.0,480.0,720.0,480.0,480.0
2757,480.0,480.0,5262240.0,480.0,720.0,480.0,480.0,5256192.0,480.0,480.0,480.0,629472.0,720.0,4609056.0,480.0,480.0,480.0,480.0
2758,480.0,480.0,6006384.0,297072.0,480.0,480.0,308928.0,6006144.0,480.0,480.0,480.0,635520.0,314976.0,5371104.0,480.0,480.0,480.0,480.0
2759,720.0,720.0,6012192.0,3091008.0,480.0,480.0,3084960.0,6012192.0,480.0,480.0,480.0,635520.0,3091008.0,5383200.0,480.0,480.0,480.0,480.0
2760,480.0,480.0,6623040.0,3084960.0,480.0,480.0,3091008.0,6623040.0,480.0,480.0,480.0,1240320.0,3084960.0,5365056.0,480.0,480.0,720.0,720.0
2761,480.0,480.0,7022208.0,1763816.0,480.0,480.0,1751720.0,7040352.0,480.0,720.0,720.0,1669728.0,1745672.0,5377152.0,480.0,480.0,480.0,480.0
2762,480.0,480.0,7046400.0,480.0,480.0,480.0,480.0,7022448.0,480.0,480.0,480.0,1657632.0,480.0,5371344.0,480.0,480.0,480.0,480.0
2763,562944.0,480.0,7149216.0,480.0,480.0,480.0,569232.0,7143168.0,480.0,480.0,480.0,1669968.0,568992.0,5467872.0,480.0,480.0,480.0,480.0
2764,1312896.0,480.0,7741920.0,480.0,480.0,480.0,1312896.0,7747968.0,720.0,480.0,480.0,1657632.0,1318944.0,6090816.0,720.0,480.0,480.0,480.0
2765,1585056.0,480.0,7760064.0,480.0,480.0,720.0,1579008.0,7766112.0,480.0,480.0,480.0,1663680.0,1579008.0,6102912.0,480.0,720.0,480.0,480.0
2766,1579008.0,480.0,7404440.0,480.0,720.0,480.0,1579008.0,7404440.0,480.0,480.0,480.0,1657632.0,1585296.0,5753336.0,480.0,480.0,480.0,480.0
2767,1591104.0,480.0,6279752.0,720.0,480.0,480.0,1591104.0,6279512.0,480.0,480.0,480.0,1663680.0,1579008.0,4628408.0,480.0,480.0,480.0,480.0
2768,1579248.0,720.0,5551464.0,480.0,480.0,480.0,1585056.0,5551464.0,480.0,480.0,480.0,1657632.0,1591104.0,3876168.0,480.0,480.0,480.0,480.0
2769,1585056.0,480.0,5443680.0,480.0,480.0,480.0,1585056.0,5461824.0,480.0,480.0,480.0,1663680.0,1579008.0,3798624.0,480.0,480.0,720.0,720.0
2770,1579008.0,480.0,5111728.0,480.0,480.0,480.0,1572960.0,5099632.0,480.0,720.0,720.0,1657632.0,1585056.0,3448528.0,480.0,480.0,480.0,480.0
2771,1603200.0,480.0,4923552.0,480.0,480.0,480.0,1603200.0,4923792.0,480.0,480.0,480.0,1687872.0,1603200.0,3236400.0,480.0,480.0,480.0,480.0
2772,1554816.0,480.0,4748160.0,480.0,480.0,480.0,1561104.0,4748160.0,480.0,480.0,480.0,1633680.0,1554816.0,3115200.0,480.0,480.0,480.0,480.0
2773,1585056.0,480.0,4826784.0,480.0,480.0,480.0,1585056.0,4814688.0,720.0,480.0,480.0,1669728.0,1579008.0,3163584.0,720.0,720.0,480.0,480.0
2774,1579008.0,480.0,4826784.0,480.0,720.0,720.0,1585056.0,4844928.0,480.0,480.0,480.0,1663680.0,1585056.0,3163584.0,480.0,480.0,480.0,480.0
2775,1597152.0,480.0,4079640.0,720.0,480.0,480.0,1591104.0,4067544.0,480.0,480.0,480.0,1657632.0,1591344.0,2422488.0,480.0,480.0,480.0,480.0
2776,1579008.0,720.0,3339216.0,480.0,480.0,480.0,1579008.0,3351072.0,480.0,480.0,480.0,1657632.0,1579008.0,1681824.0,480.0,480.0,480.0,480.0
2777,1231832.0,480.0,2892112.0,480.0,480.0,480.0,1225544.0,2892112.0,480.0,480.0,480.0,1669728.0,1225544.0,1228912.0,480.0,480.0,480.0,720.0
2778,943968.0,480.0,2534592.0,480.0,480.0,480.0,950016.0,2534592.0,480.0,480.0,720.0,1669728.0,950016.0,877440.0,480.0,480.0,720.0,480.0
2779,950016.0,480.0,2510400.0,480.0,480.0,480.0,950016.0,2504592.0,480.0,720.0,480.0,1657632.0,950016.0,841152.0,480.0,480.0,480.0,480.0
2780,956064.0,480.0,1877648.0,480.0,480.0,480.0,950016.0,1889744.0,480.0,480.0,480.0,1049072.0,956064.0,841392.0,480.0,480.0,480.0,480.0
2781,943968.0,480.0,1476192.0,480.0,480.0,480.0,950256.0,1470144.0,720.0,480.0,480.0,629712.0,943968.0,847200.0,480.0,480.0,480.0,480.0
2782,950016.0,480.0,1476192.0,480.0,480.0,480.0,950016.0,1476192.0,480.0,480.0,480.0,635520.0,950016.0,841152.0,720.0,720.0,480.0,480.0
2783,950016.0,480.0,1476192.0,480.0,720.0,720.0,950016.0,1476192.0,480.0,480.0,480.0,629472.0,950016.0,847200.0,480.0,480.0,480.0,480.0
2784,950016.0,480.0,1476192.0,720.0,480.0,480.0,943968.0,1476192.0,480.0,480.0,480.0,635520.0,950256.0,841152.0,480.0,480.0,480.0,480.0
2785,950016.0,720.0,1017992.0,480.0,480.0,480.0,950016.0,1017752.0,480.0,480.0,480.0,629472.0,943968.0,388760.0,480.0,480.0,480.0,480.0
