,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
2257,720.0,3012624.0,3091248.0,3012384.0,720.0,480,480,6108960,3012384,480,480,6102912,480,480,950016,2062848
2258,480.0,3000288.0,3084960.0,3006576.0,480.0,720,480,6078720,3006576,480,480,6084768,480,480,950016,2056800
2259,480.0,3018432.0,3091008.0,3012384.0,480.0,480,480,6103152,3012384,720,720,6102912,480,480,950016,2062848
2260,480.0,2994240.0,3084960.0,2994240.0,480.0,480,720,6084768,3000288,480,480,6078720,720,720,943968,2057040
2261,480.0,3012384.0,3091248.0,3012384.0,480.0,480,480,6102912,3012384,480,480,6103152,480,480,950256,2056800
2262,720.0,3018672.0,966520.0,3018432.0,720.0,480,480,3978424,3018432,480,480,3966328,480,6528,950016,2062848
2263,480.0,3000288.0,480.0,3841200.0,480.0,720,480,3835152,3000528,480,480,3853056,480,480,950016,2056800
2264,480.0,3006336.0,480.0,5389248.0,480.0,480,720,5407392,3006336,720,720,5407392,480,480,950016,2056800
2265,480.0,1986512.0,480.0,7233888.0,480.0,480,480,7227840,1986512,480,480,7222032,720,720,986304,1006976
2266,480.0,907680.0,720.0,6635136.0,480.0,480,480,6635136,907680,480,480,6647232,480,480,907920,480
2267,720.0,950256.0,480.0,6949872.0,720.0,480,480,6955680,950016,480,480,6937536,480,480,950016,480
2268,480.0,943968.0,480.0,6925440.0,480.0,720,480,6913584,950256,480,480,6925440,480,480,950016,480
2269,480.0,962112.0,480.0,7937184.0,480.0,480,720,7937184,962112,720,720,7937184,480,720,956064,480
2270,480.0,943968.0,480.0,6883104.0,480.0,480,480,6895200,943968,760,480,6889392,720,480,943968,720
2271,480.0,950256.0,720.0,6967776.0,720.0,480,480,6955680,950016,480,480,6961728,480,480,956304,480
2272,720.0,950016.0,480.0,6913584.0,480.0,720,480,6919392,943968,480,480,6913344,480,480,943968,480
2273,480.0,798256.0,480.0,6955680.0,480.0,480,480,6943824,804544,720,480,6961728,480,480,804304,480
2274,480.0,480.0,480.0,6925440.0,480.0,480,720,6931488,480,480,720,6919392,480,720,480,720
2275,480.0,6528.0,720.0,4374392.0,480.0,480,480,4368344,6528,480,480,4356488,720,6528,720,480
2276,720.0,720.0,480.0,3840960.0,720.0,480,480,3847008,480,480,480,3847008,480,480,480,480
2277,480.0,480.0,480.0,3847248.0,480.0,720,480,3840960,720,480,480,3853056,480,480,480,480
2278,480.0,480.0,480.0,3859104.0,480.0,480,720,3853296,480,720,720,3847008,480,480,480,480
2279,480.0,6528.0,480.0,2833232.0,480.0,480,480,2833232,6528,480,480,2827184,720,720,6528,720
2280,480.0,480.0,720.0,1784640.0,720.0,480,480,1790688,480,480,480,1790928,480,480,720,480
2281,720.0,720.0,480.0,1796976.0,480.0,480,480,1796736,480,480,480,1790688,480,480,480,480
2282,480.0,480.0,480.0,1790688.0,480.0,720,480,1784880,720,720,480,1796736,480,480,480,480
2283,480.0,480.0,480.0,1790688.0,480.0,480,720,1796736,480,480,720,1790688,480,720,480,480
2284,480.0,480.0,480.0,1790688.0,480.0,480,480,1790688,480,480,480,1784880,720,480,720,720
2285,480.0,720.0,720.0,1790688.0,720.0,480,480,1796736,480,480,480,1796736,480,480,480,480
2286,720.0,480.0,480.0,1790928.0,480.0,720,480,1784640,720,480,480,1790688,480,480,480,480
2287,480.0,480.0,480.0,1796736.0,480.0,480,480,1790928,480,720,720,1790688,480,480,480,480
2288,480.0,480.0,480.0,1790688.0,480.0,480,720,1796736,480,480,480,1796736,720,720,480,720
2289,480.0,6528.0,720.0,1195264.0,480.0,480,480,1189216,6528,480,480,1183408,480,480,6768,480
2290,720.0,720.0,480.0,841392.0,720.0,480,480,841152,480,480,480,841152,480,480,480,480
2291,480.0,480.0,480.0,841152.0,480.0,720,480,847440,720,480,480,847200,480,480,480,480
2292,480.0,480.0,480.0,847200.0,480.0,480,720,841152,480,720,720,841152,480,480,480,480
2293,480.0,480.0,480.0,841152.0,480.0,480,480,841152,480,480,480,847440,720,720,480,720
2294,480.0,480.0,720.0,841152.0,720.0,480,480,847200,480,480,480,841152,480,480,720,480
2295,720.0,720.0,480.0,847440.0,480.0,720,480,841152,480,480,480,847200,480,480,480,480
2296,480.0,480.0,480.0,841152.0,480.0,480,480,841392,720,720,480,841152,480,480,480,480
2297,480.0,6528.0,480.0,145072.0,480.0,480,720,145072,6528,480,720,139024,480,480,6528,480
2298,480.0,480.0,480.0,480.0,480.0,480,480,480,480,480,480,720,720,720,480,720
2299,480.0,480.0,720.0,393600.0,720.0,480,480,399648,480,480,480,405696,480,480,720,480
2300,720.0,720.0,480.0,3085200.0,480.0,720,480,3084960,480,480,480,3084960,480,480,480,480
2301,480.0,480.0,480.0,3091008.0,480.0,480,480,3091248,720,720,720,3097056,480,480,480,480
2302,480.0,480.0,480.0,3084960.0,375456.0,480,720,3472032,480,480,480,3478080,480,720,480,720
2303,480.0,480.0,480.0,3091008.0,3091008.0,480,480,6181536,480,480,480,6181776,720,480,720,480
2304,720.0,720.0,720.0,3084960.0,3085200.0,480,480,6163392,480,480,480,6157344,480,480,480,480
2305,480.0,480.0,480.0,3085200.0,3453888.0,720,480,6556512,720,480,480,6562560,480,480,480,480
2306,480.0,480.0,472224.0,3091008.0,6175488.0,480,720,9744048,480,720,720,9768000,480,480,480,480
2307,480.0,480.0,4119168.0,3091008.0,6181536.0,480,480,13390752,480,480,480,13372848,720,720,480,720
2308,480.0,480.0,4107312.0,3078912.0,6163632.0,480,480,13354464,480,480,480,13360512,480,480,720,480
2309,720.0,720.0,4125216.0,3097296.0,9332544.0,480,480,16559904,480,480,480,16572000,480,480,480,480
2310,480.0,480.0,4113120.0,3091008.0,11328384.0,3472272,480,15066288,720,3478320,480,15053952,3490176,480,480,480
2311,480.0,480.0,4107072.0,3060768.0,11304192.0,6701664,720,11769888,480,6719808,720,11763840,6719808,720,480,720
2312,480.0,480.0,4119168.0,3091008.0,11328384.0,7209696,480,11328384,480,7209696,480,11328624,7215984,480,720,480
2313,480.0,720.0,4113360.0,3084960.0,11304432.0,7197600,480,11304192,480,7191552,480,11310240,7191552,480,480,480
2314,720.0,480.0,4125216.0,3091248.0,11340480.0,7215984,480,11334432,720,7215744,480,11334432,7215744,480,480,480
2315,480.0,480.0,4113120.0,3084960.0,11310240.0,7191552,720,11310480,480,7191792,720,11310240,7197600,480,480,480
2316,480.0,480.0,4119168.0,3091008.0,11334432.0,7215744,480,11340480,480,7221792,480,11334432,7209936,720,480,720
2317,480.0,480.0,4113360.0,3084960.0,11304432.0,7197600,480,11304192,480,7185504,480,11310480,7197600,480,720,480
2318,720.0,720.0,4125216.0,3091248.0,11334432.0,7209696,480,11334432,480,7221792,480,11328384,7215744,480,480,480
2319,480.0,480.0,4107072.0,3078912.0,11298144.0,7191792,480,11292336,720,7185744,480,11298144,7185504,480,480,480
2320,480.0,480.0,4119168.0,3091008.0,11334432.0,7215744,720,11334432,480,7209696,720,11334432,7209696,720,480,480
2321,480.0,12576.0,4107072.0,3078912.0,9478304.0,7185504,480,9466208,12576,7185504,480,9454352,7185744,480,720,12816
2322,480.0,6768.0,4119408.0,3097056.0,970648.0,7209696,480,958312,6528,7215744,480,940168,7209696,480,480,6528
2323,6768.0,480.0,4113120.0,2673336.0,480.0,6773880,6528,480,480,6767592,6528,480,6767592,480,480,6528
2324,480.0,480.0,4119168.0,480.0,480.0,4125216,480,720,720,4119408,720,480,4119168,480,480,480
2325,480.0,480.0,4107072.0,480.0,480.0,4107072,720,480,480,4113120,480,480,4107072,720,480,720
2326,6528.0,480.0,3638336.0,480.0,720.0,3626000,6528,480,480,3613904,6528,720,3608096,6528,720,480
2327,480.0,720.0,480.0,480.0,480.0,480,480,480,480,480,480,480,480,480,480,480
2328,720.0,480.0,480.0,720.0,91200.0,720,480,91200,720,480,480,97248,480,480,480,480
2329,480.0,480.0,480.0,480.0,950016.0,480,720,950256,480,720,720,943968,480,480,480,480
2330,480.0,480.0,480.0,480.0,943968.0,480,480,950016,480,480,480,950256,720,720,480,720
2331,480.0,480.0,720.0,480.0,968400.0,480,480,962112,480,480,480,962112,480,480,720,480
2332,720.0,720.0,480.0,720.0,931872.0,480,480,931872,480,480,480,937920,480,480,480,480
2333,480.0,480.0,480.0,480.0,950016.0,720,480,950256,720,720,480,950016,480,480,480,480
2334,480.0,480.0,480.0,480.0,950016.0,480,720,956064,480,480,720,950016,480,720,480,720
2335,480.0,480.0,480.0,480.0,950016.0,480,480,943968,480,480,480,944208,720,480,720,480
2336,480.0,720.0,720.0,480.0,944208.0,480,480,950016,480,480,480,950016,480,480,480,480
2337,720.0,480.0,480.0,720.0,950016.0,720,480,950016,720,480,480,950016,480,480,480,480
2338,480.0,611328.0,480.0,480.0,950016.0,480,480,944208,605280,720,720,950016,480,605280,480,480
2339,480.0,1028640.0,480.0,480.0,950016.0,480,720,950016,1028640,480,480,943968,720,1028880,480,720
2340,480.0,1028640.0,720.0,480.0,950256.0,480,480,950016,1034688,480,480,950256,480,1028640,720,480
2341,720.0,1028880.0,480.0,720.0,943968.0,480,480,950016,1028640,480,480,950016,480,1028640,480,480
2342,480.0,1028640.0,480.0,480.0,950016.0,720,480,950256,1028880,480,480,950016,480,1034688,480,480
2343,480.0,1028640.0,480.0,480.0,950016.0,480,720,943968,1028640,720,720,950016,480,1028880,480,480
2344,480.0,1034688.0,480.0,480.0,950016.0,480,480,950016,1028640,480,480,950256,720,1028640,480,720
2345,480.0,1028880.0,720.0,480.0,944208.0,480,480,950016,1028640,480,480,943968,480,1028640,720,480
2346,720.0,1028640.0,1191936.0,720.0,950016.0,480,480,2147520,1034688,480,480,2153568,480,1028640,480,480
2347,480.0,1028640.0,2056800.0,480.0,950016.0,720,480,3006576,1028880,720,480,3006336,480,1028640,480,480
2348,480.0,1028640.0,2062848.0,67008.0,950016.0,480,720,3072864,1028640,480,720,3084960,480,1034928,480,720
2349,480.0,1028640.0,2056800.0,841152.0,950016.0,480,480,3840960,1028640,480,480,3835152,720,1022592,720,480
2350,480.0,1034928.0,2057040.0,847200.0,950256.0,480,480,3859104,1028640,480,480,3853056,480,1034688,480,480
2351,720.0,1028640.0,2649504.0,841392.0,950016.0,720,480,4445760,1028880,480,480,4445760,480,1028640,480,480
2352,480.0,1028640.0,3091008.0,841152.0,943968.0,480,720,4881456,1028640,720,720,4881216,480,1028640,480,480
2353,480.0,1028640.0,3091008.0,847200.0,950016.0,480,480,4875168,1034688,480,480,4887264,720,1028880,480,720
2354,480.0,1028640.0,3085200.0,841152.0,950256.0,480,480,4881216,1028640,480,480,4881456,480,1028640,720,480
2355,720.0,1028880.0,4252224.0,847440.0,950016.0,480,480,6054528,1028640,480,480,6054528,480,1034688,480,480
2356,480.0,1034688.0,5141280.0,841152.0,1427808.0,720,480,7409520,1028880,720,480,7409280,480,1028640,480,480
2357,480.0,1028640.0,5159424.0,847200.0,1911648.0,480,480,7923360,1034688,480,720,7923360,480,1028640,480,480
2358,480.0,1028640.0,5129184.0,841152.0,3834912.0,480,720,9816384,1022592,480,480,9816384,720,1028880,480,720
2359,480.0,1034688.0,5153616.0,841152.0,3175120.0,480,480,9150544,1040736,480,480,9162880,480,1034688,720,480
2360,720.0,1034928.0,3943216.0,841392.0,2897712.0,480,480,7680880,1034688,480,480,7674832,480,1028640,480,6528
2361,480.0,1028640.0,3091008.0,847200.0,2909568.0,720,480,6834960,1028880,720,480,6828672,480,1034688,480,480
2362,480.0,1028640.0,3078912.0,841152.0,2891424.0,480,720,6816576,1028640,480,720,6822624,480,1022832,480,480
2363,480.0,1034688.0,3659520.0,847200.0,2903520.0,480,480,7421376,1028640,480,480,7415568,720,1034688,480,720
2364,480.0,1028640.0,4113360.0,841152.0,2903760.0,480,480,7850784,1028640,480,480,7856832,480,1028640,720,480
2365,720.0,1040976.0,2966288.0,847440.0,2921664.0,720,480,6728144,1040736,480,480,6716048,480,1040736,480,480
2366,480.0,1022592.0,2044704.0,841152.0,2885376.0,480,480,5770512,1028880,720,720,5776320,480,1022592,480,480
2367,480.0,1028640.0,2056800.0,841152.0,2897472.0,480,720,5794464,1028640,480,480,5794464,480,1028880,480,720
2368,480.0,1034688.0,2062848.0,847200.0,2903520.0,480,480,5818656,1028640,480,480,5812848,720,1034688,720,480
2369,720.0,1494576.0,2057040.0,841152.0,2903760.0,480,480,5794464,1494336,480,480,5800512,480,1028640,460128,480
2370,480.0,1881408.0,2068896.0,847440.0,2915616.0,720,480,5830992,1881648,480,480,5830752,480,1034688,847200,480
2371,480.0,1863264.0,2050752.0,841152.0,2885376.0,480,720,5782368,1863264,720,720,5770272,480,1022592,841152,480
2372,480.0,1947936.0,2141472.0,877440.0,3024480.0,480,480,6036384,1953984,480,480,6048480,720,1071216,877440,720
2373,480.0,1796736.0,1972128.0,244688.0,2776512.0,480,480,4992368,1796736,480,480,4992608,480,986304,811152,6528
2374,720.0,1875600.0,2063088.0,480.0,2903760.0,480,480,4959840,1869312,480,480,4953792,480,1028640,841152,480
2375,480.0,1869312.0,2056800.0,720.0,2903520.0,720,480,4954032,1875600,480,480,4959840,480,1034688,841152,480
2376,480.0,1881408.0,2056800.0,480.0,2897472.0,480,720,4971936,1869312,720,720,4965888,480,1028640,847200,480
2377,480.0,1875360.0,2056800.0,480.0,2774872.0,480,480,4819096,1875360,480,480,4813048,720,1034928,841152,720
2378,480.0,1869312.0,2057040.0,480.0,841392.0,480,480,2897472,1875360,480,480,2903760,480,1028640,841392,480
2379,720.0,1875600.0,2068896.0,720.0,847200.0,720,480,2909568,1881408,480,480,2915616,480,1034688,847200,480
2380,480.0,1875360.0,2050752.0,480.0,710384.0,480,480,2766944,1875600,720,480,2748560,480,1022592,847200,480
2381,480.0,1875360.0,2062848.0,480.0,480.0,480,720,2056800,1869312,480,720,2062848,480,1028880,847200,720
2382,480.0,1869312.0,2050752.0,480.0,480.0,480,480,2056800,1869312,480,480,2057040,720,1028640,841392,480
2383,720.0,1881648.0,1465544.0,480.0,720.0,480,480,1459256,1881408,480,480,1459256,480,1034688,841152,6528
2384,480.0,1869312.0,1028640.0,720.0,480.0,720,480,1028640,1869552,480,480,1028640,480,1028640,847200,480
2385,480.0,1875360.0,1028640.0,480.0,480.0,480,720,1034928,1875360,720,720,1028640,480,1028640,841152,480
2386,480.0,1242048.0,1034688.0,480.0,480.0,480,480,1028640,1248096,480,480,1034688,720,407664,841152,720
2387,480.0,847200.0,1028880.0,480.0,720.0,480,480,1034688,841152,480,480,1028880,480,480,847440,480
2388,720.0,841392.0,1028640.0,720.0,480.0,480,480,1028640,841152,480,480,1028640,480,480,841152,480
2389,480.0,841152.0,1034688.0,480.0,480.0,720,480,1028880,847440,480,480,1028640,480,480,847200,480
2390,480.0,847200.0,1028640.0,480.0,480.0,480,720,1028640,841152,720,720,1028640,480,720,841152,480
2391,480.0,841152.0,1028640.0,480.0,480.0,480,480,1028640,847200,480,480,1028880,720,480,841152,720
2392,480.0,847440.0,1028880.0,480.0,720.0,480,480,1028640,841152,480,480,1034688,480,480,847440,480
2393,720.0,722480.0,1028640.0,720.0,6528.0,720,480,1034688,728528,480,480,1034688,480,480,728528,480
2394,480.0,480.0,1028640.0,480.0,480.0,480,480,1034928,720,720,720,1028640,480,480,480,480
2395,480.0,480.0,1028640.0,480.0,480.0,480,720,1028640,480,480,480,1028640,480,720,480,720
2396,480.0,480.0,1034688.0,480.0,480.0,480,480,1028640,480,480,480,1028880,720,480,720,480
2397,720.0,720.0,1022832.0,480.0,720.0,480,480,1028640,480,480,480,1028640,480,480,480,480
2398,480.0,480.0,1034688.0,720.0,480.0,720,480,1028880,720,480,480,1034688,480,480,480,480
2399,480.0,480.0,1028640.0,480.0,480.0,480,720,1028640,480,720,720,1028640,480,480,480,480
2400,480.0,480.0,1028640.0,480.0,480.0,480,480,1034688,480,480,480,1028880,720,720,480,720
2401,480.0,480.0,1028880.0,480.0,720.0,480,480,1022592,480,480,480,1028640,480,480,720,480
2402,720.0,720.0,1028640.0,720.0,480.0,720,480,1034688,480,480,480,1028640,480,480,480,480
2403,480.0,6528.0,452440.0,480.0,480.0,480,480,446632,6768,720,720,446392,480,6528,480,480
2404,480.0,480.0,480.0,480.0,480.0,480,720,480,480,480,480,480,480,720,480,720
2405,480.0,480.0,480.0,480.0,480.0,480,480,480,480,480,480,720,720,480,720,480
2406,720.0,720.0,49104.0,480.0,720.0,480,480,54912,480,480,480,67008,480,480,480,480
2407,480.0,480.0,3097056.0,720.0,480.0,720,480,3097296,720,480,480,3091008,480,480,480,480
2408,480.0,480.0,3091008.0,73056.0,480.0,480,720,3175680,480,720,720,3187776,480,480,480,480
2409,480.0,480.0,3097056.0,5213856.0,480.0,480,480,8322528,480,480,480,8328816,720,720,480,720
2410,480.0,480.0,3079152.0,8201568.0,1567152.0,480,480,12852480,480,480,480,12864576,480,480,720,480
2411,720.0,720.0,3084960.0,8238096.0,3091008.0,480,480,14412864,480,480,480,14406816,480,480,480,480
2412,480.0,480.0,3109152.0,8286240.0,3151488.0,720,480,14564304,720,720,480,14582208,480,480,480,480
2413,480.0,480.0,3072864.0,8183424.0,7155264.0,480,720,18398496,480,480,720,18392448,480,720,480,480
2414,480.0,480.0,3084960.0,8231808.0,7143168.0,5975904,480,12507744,480,5988000,480,12495888,6012432,480,720,720
2415,480.0,720.0,3091248.0,8237856.0,7209936.0,7209696,480,11328384,480,7215744,480,11322336,7209696,480,480,480
2416,720.0,480.0,3091008.0,8238096.0,7203648.0,7209936,480,11322336,720,7203648,480,11322336,7203648,480,480,480
2417,480.0,480.0,3078912.0,8225760.0,7197600.0,7191552,480,11310480,480,7197840,720,11310240,7197600,480,480,480
2418,480.0,480.0,3236160.0,8618880.0,7548384.0,7542336,720,11854560,480,7542336,480,11854560,7548624,720,480,720
2419,480.0,480.0,2939808.0,7832640.0,6858912.0,6864960,480,10778016,480,6858912,480,10784304,6858912,480,720,480
2420,720.0,720.0,3091248.0,8256000.0,7209936.0,7209696,480,11340480,480,7221792,480,11334432,7215744,480,480,480
2421,480.0,480.0,3084960.0,8226000.0,7197600.0,7203888,480,11310480,720,7197600,480,11310240,7191552,480,480,480
2422,480.0,480.0,3091008.0,8243904.0,7215744.0,7203648,720,11334432,480,7209936,720,11334432,7215744,480,480,480
2423,480.0,6528.0,3084960.0,5019720.0,7185504.0,7197600,480,8086056,6528,7185504,480,8080008,7185744,6768,480,720
2424,480.0,480.0,3103344.0,3103104.0,7205616.0,7187232,480,6217824,480,7187232,480,6212016,7175136,480,720,480
2425,6768.0,720.0,3066816.0,3067056.0,3066816.0,3066816,6528,6127104,480,3066816,6528,6133152,3066816,6528,480,480
2426,480.0,480.0,3091008.0,3091008.0,3084960.0,3091248,480,6175728,720,3085200,480,6175488,3084960,480,480,480
2427,480.0,480.0,3084960.0,3091008.0,3091008.0,3084960,720,6175488,480,3091008,720,6175488,3091008,720,480,480
2428,480.0,12576.0,946216.0,2001248.0,3084960.0,3084960,480,2934888,12576,3078912,480,2916984,3085200,6528,480,6768
2429,480.0,720.0,720.0,480.0,3091248.0,3091008,480,480,480,3091008,480,480,3091008,480,720,480
2430,720.0,480.0,480.0,720.0,3078912.0,3085200,480,480,480,3084960,480,480,3078912,480,480,480
2431,480.0,480.0,480.0,480.0,3091008.0,3084960,480,720,720,3091248,720,480,3091008,480,480,480
2432,480.0,480.0,480.0,480.0,3084960.0,3084960,720,480,480,3078912,480,480,3084960,720,480,720
2433,480.0,480.0,720.0,480.0,3091008.0,3091008,480,480,480,3091008,480,720,3091248,480,720,480
2434,720.0,720.0,480.0,480.0,3085200.0,3084960,480,480,480,3084960,480,480,3084960,480,480,480
2435,480.0,480.0,480.0,720.0,3084960.0,3091248,480,720,720,3091008,480,480,3084960,480,480,480
2436,480.0,480.0,480.0,480.0,3091008.0,3084960,720,480,480,3085200,720,480,3091008,480,480,480
2437,6528.0,480.0,480.0,480.0,474992.0,468944,6528,480,480,462896,6528,720,451040,6768,480,720
2438,480.0,480.0,720.0,480.0,720.0,480,480,480,480,480,480,480,480,480,720,480
2439,720.0,720.0,480.0,720.0,696000.0,720,480,696000,480,480,480,696000,480,480,480,480
2440,480.0,480.0,480.0,480.0,841152.0,480,480,841392,720,720,480,847200,480,480,480,480
2441,480.0,480.0,480.0,480.0,841152.0,480,720,847200,480,480,720,841152,480,720,480,720
2442,480.0,480.0,480.0,480.0,847200.0,480,480,841152,480,480,480,841392,720,480,720,480
2443,720.0,720.0,720.0,480.0,841392.0,480,480,847200,480,480,480,847200,480,480,480,480
2444,480.0,302880.0,480.0,720.0,847200.0,720,480,841152,303120,480,480,841152,480,302880,480,480
2445,480.0,950016.0,480.0,480.0,841152.0,480,720,841392,950016,720,720,847200,480,943968,480,480
2446,480.0,950016.0,480.0,480.0,841152.0,480,480,847200,943968,480,480,841152,720,950256,480,720
2447,480.0,950016.0,720.0,480.0,847440.0,480,480,841152,950016,480,480,841392,480,950016,720,480
2448,720.0,944208.0,480.0,720.0,841152.0,720,480,841152,950016,480,480,847200,480,950016,480,480
2449,480.0,950016.0,480.0,480.0,841152.0,480,480,847440,950256,720,480,841152,480,943968,480,480
2450,480.0,950016.0,480.0,480.0,847200.0,480,720,841152,950016,480,720,841152,480,950256,480,480
2451,480.0,950016.0,480.0,480.0,841152.0,480,480,841152,943968,480,480,847440,720,950016,720,720
2452,720.0,950256.0,720.0,480.0,847440.0,480,480,847200,950016,480,480,841152,480,950016,480,480
