,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
255,720.0,5304576.0,883488.0,1766736.0,992352.0,480,480,3647664,5310624,720,480,3641616,480,3236160,992352,1077024
256,480.0,4832832.0,804864.0,1453208.0,907680.0,480,480,3140600,4832832,480,720,3152696,480,2939808,901632,986304
257,480.0,5062656.0,841152.0,841152.0,943968.0,720,720,2643456,5062896,480,480,2631360,480,3085200,950016,1028640
258,480.0,5062656.0,847440.0,847200.0,950016.0,480,480,2625312,5062656,480,480,2637408,720,3091008,950256,1034928
259,480.0,5068944.0,841152.0,841392.0,950256.0,480,480,2637408,5068704,480,480,2637408,480,3084960,950016,1028640
260,720.0,5062656.0,847200.0,841152.0,950016.0,760,480,2637648,5062656,720,480,2625832,480,3091008,944248,1028640
261,480.0,5062656.0,841152.0,847200.0,943968.0,480,720,2631360,5062896,480,720,2637408,480,3084960,950016,1028640
262,480.0,5068704.0,841152.0,841152.0,950016.0,720,480,2643456,5074752,480,480,2637408,720,3091248,950016,1028880
263,480.0,4991528.0,853488.0,847200.0,962112.0,480,480,2649504,4991288,480,480,2655552,480,3013592,956304,1034688
264,720.0,1960032.0,835104.0,841392.0,944208.0,480,480,2613456,1966080,480,480,2625312,480,480,943968,1022592
265,480.0,1978176.0,841152.0,841152.0,950016.0,480,480,2643456,1978176,720,720,2625552,480,480,943968,1028640
266,480.0,1978176.0,847200.0,847200.0,943968.0,720,720,2631360,1972368,480,480,2631360,480,480,950016,1028640
267,480.0,1978176.0,841152.0,841152.0,950016.0,480,480,2631360,1978176,480,480,2643456,720,720,950256,1034928
268,480.0,1978416.0,841392.0,841392.0,950256.0,480,480,2637408,1978176,480,480,2631360,480,480,950016,1028640
269,720.0,1235480.0,847200.0,847200.0,956344.0,480,760,2637648,1241528,480,480,2643696,760,480,950016,291992
270,480.0,950016.0,841152.0,841152.0,950016.0,480,480,2643456,950256,720,720,2637408,480,480,950016,480
271,480.0,950016.0,847200.0,841152.0,943968.0,720,720,2631360,943968,480,480,2625312,480,720,943968,720
272,480.0,950016.0,841392.0,847200.0,950016.0,480,480,2631360,950016,480,480,2643456,720,480,950256,480
273,720.0,944208.0,841152.0,841392.0,950256.0,480,480,2637408,950016,480,480,2631360,480,480,950016,480
274,480.0,950016.0,847200.0,847200.0,950016.0,480,480,2631600,950016,720,480,2631600,480,480,943968,480
275,480.0,950016.0,841152.0,841152.0,950016.0,720,720,2637408,950256,480,720,2637408,480,480,950016,480
276,480.0,950016.0,847200.0,841152.0,943968.0,480,480,2637408,943968,480,480,2631360,720,720,950016,720
277,760.0,950256.0,841392.0,847200.0,950256.0,480,480,2631640,950016,480,480,2643456,480,480,950256,480
278,720.0,950016.0,841152.0,841392.0,950016.0,480,480,2643696,950016,480,480,2631600,480,480,950016,480
279,480.0,943968.0,847200.0,847200.0,950016.0,480,480,2625312,950256,720,720,2631360,480,480,950016,480
280,480.0,950016.0,841152.0,841152.0,950016.0,720,720,2631360,950016,480,480,2637408,480,720,943968,480
281,480.0,950016.0,841392.0,841152.0,943968.0,480,480,2643456,950016,480,480,2631360,720,480,950256,720
282,720.0,956304.0,847200.0,83752.0,950256.0,480,480,1867672,950016,480,480,1873720,480,480,956064,480
283,480.0,943968.0,841152.0,480.0,950016.0,480,480,1784880,950016,720,480,1790928,480,480,950016,480
284,480.0,950016.0,847200.0,480.0,950016.0,720,720,1796736,950256,480,720,1790688,480,480,950016,480
285,480.0,950016.0,841152.0,480.0,950016.0,480,480,1790688,950016,760,480,1790688,720,1000,943968,720
286,480.0,806832.0,859536.0,480.0,956064.0,480,480,1820928,806592,480,480,1820928,480,480,812880,480
287,720.0,480.0,835104.0,720.0,938160.0,480,480,1772544,480,480,480,1766496,480,480,480,480
288,480.0,480.0,841152.0,480.0,950016.0,480,480,1784880,480,720,720,1796976,480,480,480,480
289,480.0,6528.0,298560.0,480.0,950016.0,720,720,1248096,6768,480,480,1242048,480,6768,480,480
290,480.0,480.0,480.0,480.0,950016.0,480,480,950016,480,480,480,950016,720,480,720,720
291,480.0,720.0,720.0,480.0,944208.0,480,480,950016,480,480,480,943968,480,480,480,480
292,720.0,480.0,480.0,720.0,950016.0,480,480,950256,480,480,480,950256,480,480,480,480
293,480.0,480.0,480.0,480.0,950016.0,480,480,943968,720,720,720,950016,480,480,480,480
294,480.0,480.0,480.0,480.0,950016.0,720,720,950016,480,480,480,950016,480,720,480,720
295,480.0,720.0,720.0,480.0,950016.0,480,480,950016,480,480,480,943968,720,480,720,480
296,720.0,6528.0,480.0,720.0,824976.0,480,480,824736,6528,480,480,824736,480,6528,480,480
297,480.0,480.0,480.0,480.0,480.0,480,480,720,480,720,480,720,480,480,480,480
298,480.0,480.0,480.0,480.0,480.0,480,720,480,720,480,720,480,480,480,480,480
299,480.0,480.0,480.0,480.0,480.0,720,480,480,480,480,480,480,720,720,480,720
300,480.0,720.0,720.0,2770464.0,720.0,480,480,2788608,480,480,480,2800704,480,480,720,480
301,720.0,480.0,480.0,5310864.0,480.0,480,480,5316912,760,480,480,5322720,480,480,480,480
302,480.0,480.0,480.0,9253920.0,1639488.0,480,480,10898976,480,720,720,10911312,480,480,480,480
303,480.0,480.0,480.0,9278112.0,3181728.0,720,720,12465408,720,480,480,12471456,480,720,480,480
304,480.0,480.0,720.0,9241824.0,6169440.0,480,480,15416832,480,480,480,15422880,720,480,720,720
305,480.0,720.0,480.0,9242064.0,6175728.0,4857024,480,10578432,480,4869120,480,10566336,4881216,480,480,480
306,720.0,480.0,480.0,9278112.0,6260160.0,5147328,480,10385136,480,5147328,480,10391184,5153376,480,480,480
307,480.0,480.0,480.0,9253920.0,9253920.0,5147328,720,13372608,720,5147568,720,13372608,5141280,480,480,480
308,480.0,480.0,480.0,9272064.0,9272064.0,5147568,480,13384704,480,5147328,480,13390752,5153616,720,480,720
309,480.0,720.0,720.0,9253920.0,9253920.0,5141280,480,13366560,480,5141280,480,13354464,5135232,480,720,480
310,720.0,480.0,480.0,9278352.0,9272304.0,5153376,480,13403088,480,5153376,480,13402848,5159424,480,480,480
311,480.0,480.0,480.0,9259968.0,9266016.0,5147328,480,13372608,480,5147568,720,13378896,5141280,480,480,480
312,480.0,480.0,480.0,9259968.0,9253920.0,5141520,720,13378656,720,5141280,480,13378656,5147328,720,480,480
313,480.0,6528.0,480.0,9074208.0,9241824.0,5135232,480,13174752,6528,5141280,480,13156608,5135472,6528,720,720
314,6528.0,720.0,720.0,4409112.0,9719856.0,4396776,6528,9713568,480,4378632,6528,9725664,4366536,480,480,6528
315,720.0,480.0,480.0,480.0,8800320.0,480,480,8800560,480,480,480,8800320,480,480,480,480
316,480.0,480.0,480.0,480.0,9272064.0,480,480,9272064,720,720,720,9266256,480,480,480,480
317,480.0,480.0,480.0,480.0,9253920.0,720,720,9253920,480,480,480,9247872,480,720,480,480
318,480.0,480.0,720.0,480.0,9266016.0,480,480,9266016,480,480,480,9272064,720,480,720,720
319,480.0,720.0,480.0,720.0,9266256.0,480,480,9266016,480,480,480,9266016,480,480,480,480
320,720.0,480.0,480.0,480.0,9253920.0,480,480,9260208,480,720,480,9254160,480,480,480,480
321,480.0,480.0,480.0,480.0,9253920.0,480,720,9241824,720,480,720,9247872,480,480,480,480
322,480.0,480.0,480.0,480.0,9266016.0,720,480,9272064,480,480,480,9278112,720,720,480,720
323,480.0,720.0,720.0,480.0,9254160.0,480,480,9253920,480,480,480,9241824,480,480,720,480
324,720.0,480.0,480.0,720.0,9278112.0,480,480,9278352,480,480,480,9284160,480,480,480,480
325,480.0,12576.0,480.0,480.0,5970984.0,480,480,5952840,12576,720,720,5934936,480,6528,6528,480
326,480.0,480.0,480.0,480.0,3084960.0,720,720,3091008,720,480,480,3091008,480,720,480,480
327,480.0,480.0,720.0,480.0,3084960.0,480,480,3084960,480,480,480,3084960,720,480,720,720
328,480.0,720.0,480.0,720.0,3091248.0,480,480,3091008,480,480,480,3091008,480,480,480,480
329,720.0,6528.0,480.0,480.0,390320.0,480,480,378464,6528,480,480,372416,480,480,480,6528
330,480.0,480.0,480.0,480.0,480.0,480,720,480,720,720,720,480,480,480,480,480
331,480.0,480.0,480.0,2582976.0,480.0,720,480,2589024,480,480,480,2595072,480,720,480,720
332,480.0,720.0,720.0,3091008.0,480.0,480,480,3091008,480,480,480,3091008,720,480,720,480
333,720.0,480.0,480.0,3079152.0,720.0,480,480,3084960,480,480,480,3084960,480,480,480,480
334,480.0,480.0,480.0,3091008.0,480.0,480,480,3091248,480,720,720,3091248,480,480,480,480
335,480.0,480.0,480.0,3084960.0,480.0,720,720,3084960,720,480,480,3084960,480,480,480,480
336,480.0,480.0,480.0,3091008.0,480.0,480,480,3084960,480,480,480,3091008,720,720,720,720
337,480.0,720.0,720.0,3085200.0,720.0,480,480,3084960,480,480,480,3084960,480,480,480,480
338,720.0,480.0,480.0,3091008.0,480.0,480,480,3091248,480,480,480,3091248,480,480,480,480
339,480.0,480.0,480.0,3084960.0,480.0,480,480,3084960,720,720,720,3084960,480,480,480,480
340,480.0,1718112.0,480.0,3091008.0,480.0,720,720,3091008,1712064,480,480,3091008,480,1706256,480,720
341,480.0,2057040.0,720.0,3084960.0,480.0,480,480,3084960,2056800,480,480,3078912,720,2056800,720,480
342,720.0,2062848.0,480.0,3091248.0,720.0,480,480,3091008,2062848,480,480,3097056,480,2062848,480,480
343,480.0,2050752.0,480.0,3084960.0,2540640.0,480,480,5631408,2056800,720,480,5643504,480,2056800,480,480
344,480.0,2062848.0,480.0,3091008.0,3091008.0,720,720,6187584,2057040,480,720,6181536,480,2062848,480,480
345,480.0,2056800.0,480.0,3084960.0,3084960.0,480,480,6175488,2056800,480,480,6169440,720,2057040,720,720
346,480.0,2849328.0,720.0,3091008.0,3097296.0,480,480,6181536,2843040,480,480,6181536,480,2056800,780672,480
347,720.0,3000288.0,480.0,3085200.0,3078912.0,480,480,6163632,3006336,480,480,6169680,480,2056800,950016,480
348,480.0,3012384.0,480.0,1515808.0,3091008.0,480,480,4594240,3012624,720,720,4588192,480,2062848,943968,6528
349,480.0,3012384.0,480.0,480.0,3084960.0,720,720,3091008,3012384,480,480,3084960,480,2057040,950016,720
350,480.0,1284944.0,720.0,480.0,3097056.0,480,480,3091008,1284944,480,480,3091008,720,347504,950256,480
351,720.0,944208.0,480.0,720.0,3085200.0,480,480,3084960,950016,480,480,3084960,480,480,950016,480
352,480.0,956064.0,480.0,480.0,1566352.0,480,480,1560544,956064,720,480,1554496,480,480,956064,480
353,480.0,950016.0,480.0,480.0,480.0,720,720,480,950256,480,720,480,480,480,943968,480
354,480.0,950016.0,480.0,480.0,480.0,480,480,480,950016,480,480,480,720,720,950016,720
355,480.0,2631600.0,720.0,480.0,480.0,480,480,480,2619264,480,480,480,480,480,2619504,480
356,720.0,3006336.0,480.0,720.0,720.0,480,480,480,3006336,480,480,480,480,480,3006336,480
357,480.0,3000288.0,480.0,480.0,480.0,480,480,720,3006336,720,720,720,480,480,3012384,480
358,480.0,3012384.0,480.0,480.0,480.0,720,720,480,3012624,480,480,480,480,720,3006336,480
359,480.0,3006336.0,480.0,480.0,260544.0,480,480,260544,3006336,480,480,266592,720,480,3000528,720
360,480.0,3690000.0,720.0,480.0,841392.0,480,480,847200,3695808,480,480,841152,480,677856,3012384,480
361,720.0,3853056.0,480.0,720.0,847200.0,480,480,841392,3840960,480,480,841392,480,841152,3006336,480
362,480.0,3853056.0,480.0,480.0,841152.0,480,720,847200,3847248,720,720,847200,480,847200,3006336,480
363,480.0,3840960.0,480.0,480.0,841152.0,720,480,841152,3853056,480,480,841152,480,841392,3000288,720
364,480.0,4615104.0,720.0,480.0,847200.0,480,480,841152,4615104,480,480,847200,720,1603200,3012624,480
365,720.0,3117728.0,480.0,720.0,847440.0,480,480,847200,3105392,480,480,847200,480,1790688,1333328,480
366,480.0,2740224.0,671808.0,480.0,847200.0,480,480,1518768,2746272,720,720,1512720,480,1796736,950016,480
367,480.0,2734176.0,841152.0,480.0,841152.0,720,720,1681824,2740464,480,480,1693920,480,1790688,950016,480
368,480.0,2740224.0,847200.0,480.0,841152.0,480,480,1693920,2746272,480,480,1681824,720,1790928,950256,720
369,480.0,2740464.0,841392.0,480.0,847440.0,480,480,1681824,2740224,480,480,1681824,480,1784640,943968,480
370,720.0,2746272.0,841152.0,720.0,841152.0,480,480,1694160,2740224,480,480,1693920,480,1796736,950016,480
371,480.0,2740224.0,847200.0,480.0,841152.0,480,480,1681824,2734416,720,720,1682064,480,1790688,950016,480
372,480.0,2740224.0,841152.0,480.0,847200.0,720,720,1681824,2740224,480,480,1693920,480,1796976,950016,720
373,480.0,2734176.0,841392.0,480.0,841152.0,480,480,1693920,2740224,480,480,1681824,720,1784640,950256,480
374,480.0,2740464.0,847200.0,720.0,847440.0,480,480,1681824,2746272,480,480,1687872,480,1796736,943968,480
375,720.0,3018432.0,841152.0,480.0,841152.0,480,480,1682064,3006336,720,480,1688112,480,2062848,950016,480
376,480.0,3265840.0,847200.0,6528.0,847200.0,720,720,1699968,3272128,480,720,1687872,480,2740224,526096,480
377,480.0,2734176.0,841152.0,480.0,841152.0,480,480,1681824,2734176,480,480,1693920,720,2740464,480,720
378,480.0,2740464.0,841392.0,480.0,841392.0,480,480,1693920,2740224,480,480,1681824,480,2740224,720,480
379,720.0,2740224.0,847200.0,720.0,847200.0,480,480,1682064,2740224,480,480,1681824,480,2734176,480,480
380,480.0,2746272.0,841152.0,480.0,841152.0,480,480,1681824,2740464,720,720,1694160,480,2746272,480,480
381,480.0,2734176.0,841152.0,480.0,841152.0,720,720,1693920,2740224,480,480,1681824,480,2740464,480,480
382,480.0,2740224.0,847440.0,480.0,847200.0,480,480,1681824,2740224,480,480,1693920,720,2740224,720,720
383,480.0,2740464.0,841152.0,720.0,841392.0,480,480,1681824,2734176,480,480,1681824,480,2734176,480,480
384,720.0,2740224.0,847200.0,480.0,847200.0,480,480,1694160,2746272,720,480,1682064,480,2740224,480,480
385,480.0,2734176.0,841152.0,480.0,841152.0,480,720,1681824,2734416,480,720,1687872,480,2746272,480,480
386,480.0,2746272.0,841152.0,480.0,841152.0,720,480,1693920,2740224,480,480,1687872,720,2740464,480,720
387,480.0,2734416.0,847440.0,480.0,847200.0,480,480,1681824,2746272,480,480,1681824,480,2734176,720,480
388,720.0,2746272.0,841152.0,720.0,841392.0,480,480,1682064,2740224,480,480,1693920,480,2746272,480,480
389,480.0,2740224.0,841152.0,480.0,841152.0,480,480,1693920,2734176,720,720,1682064,480,2734176,480,480
390,480.0,2740224.0,847200.0,480.0,847200.0,720,720,1681824,2746512,480,480,1681824,480,2746512,480,480
391,480.0,2734176.0,841152.0,480.0,841152.0,480,480,1681824,2734176,480,480,1693920,720,2734176,720,720
392,480.0,2746512.0,847440.0,720.0,847440.0,480,480,1693920,2746272,480,480,1681824,480,2740224,480,480
393,720.0,2734176.0,841152.0,480.0,841152.0,480,480,1682064,2734176,480,480,1693920,480,2740224,480,480
394,480.0,2207440.0,841152.0,6528.0,841152.0,480,480,1699968,2207440,720,720,1688112,480,2207440,480,480
395,480.0,1893504.0,847200.0,480.0,847200.0,720,720,1681824,1893744,480,480,1681824,480,1899792,480,480
396,480.0,1899552.0,841392.0,480.0,841152.0,480,480,1681824,1899552,480,480,1693920,720,1899552,720,720
397,480.0,1893744.0,841152.0,720.0,841392.0,480,480,1693920,1899552,480,480,1681824,480,1893504,480,480
398,720.0,1899552.0,847200.0,480.0,847200.0,480,480,1682064,1899552,480,480,1694160,480,1899552,480,480
399,480.0,1899552.0,841152.0,480.0,841152.0,480,720,1681824,1893744,720,720,1681824,480,1893504,480,480
400,480.0,1899552.0,847200.0,480.0,847200.0,720,480,1693920,1899552,480,480,1681824,720,1899792,480,720
401,480.0,1893744.0,841392.0,480.0,841152.0,480,480,1681824,1893504,480,480,1693920,480,1893504,720,480
402,720.0,1899552.0,841152.0,720.0,841392.0,480,480,1693920,1899552,480,480,1681824,480,1905600,480,480
403,480.0,1893504.0,847200.0,480.0,847200.0,480,480,1682064,1893504,720,720,1682064,480,1887456,480,480
404,480.0,1899552.0,841152.0,480.0,841152.0,720,720,1681824,1899792,480,480,1693920,480,1899552,480,480
405,480.0,1893504.0,841152.0,480.0,841152.0,480,480,1693920,1893504,480,480,1681824,720,1899792,720,720
406,480.0,1899792.0,847440.0,720.0,847440.0,480,480,1681824,1899552,480,480,1693920,480,1899552,480,480
407,720.0,1893504.0,841152.0,480.0,841152.0,480,480,1682064,1899552,480,480,1682064,480,1893504,480,480
408,480.0,1905600.0,847200.0,480.0,428248.0,480,480,1274968,1905840,720,720,1262872,480,1899552,480,6528
409,480.0,1899552.0,841152.0,480.0,480.0,720,720,841152,1893504,480,480,847200,480,1893744,480,720
410,480.0,1899792.0,841392.0,480.0,480.0,480,480,847200,1899552,480,480,841152,720,1899552,720,480
411,720.0,1893504.0,847200.0,720.0,720.0,480,480,841152,1893504,480,480,841152,480,1893504,480,480
412,480.0,1899552.0,841152.0,480.0,480.0,480,480,847440,1899552,720,480,847440,480,1905600,480,480
413,480.0,1893504.0,841152.0,480.0,480.0,720,720,841152,1893744,480,720,841152,480,1887456,480,480
414,480.0,1899552.0,847200.0,480.0,480.0,480,480,841152,1899552,480,480,847200,720,1899792,480,720
415,480.0,1899792.0,17224.0,480.0,720.0,480,480,16984,1899552,480,480,10936,480,1899552,720,6528
416,720.0,1199712.0,480.0,720.0,6528.0,480,480,6768,1205760,480,480,6528,480,1205760,480,480
417,480.0,950016.0,480.0,480.0,480.0,480,480,480,950256,720,720,720,480,943968,480,480
418,480.0,950016.0,480.0,480.0,480.0,720,720,480,950016,480,480,480,480,950256,480,480
419,480.0,95608.0,720.0,6528.0,480.0,480,480,6528,95608,480,480,6528,720,101656,720,720
420,480.0,720.0,480.0,720.0,720.0,480,480,480,480,480,480,480,480,480,480,480
421,720.0,480.0,480.0,480.0,480.0,480,480,720,480,720,480,720,480,480,480,480
422,480.0,480.0,480.0,480.0,480.0,480,720,480,720,480,720,480,480,480,480,480
423,480.0,480.0,480.0,480.0,2280576.0,720,480,2292672,480,480,480,2298720,720,720,480,720
424,480.0,720.0,720.0,480.0,3091248.0,480,480,3091008,480,480,480,3091008,480,480,720,480
425,720.0,480.0,480.0,720.0,3084960.0,480,480,3079152,480,480,480,3084960,480,480,480,480
426,480.0,480.0,480.0,3780480.0,3091008.0,480,480,6889152,480,720,720,6895440,480,480,480,480
427,480.0,480.0,480.0,5135232.0,3084960.0,720,720,8213664,720,480,480,8219712,480,720,480,480
428,480.0,480.0,720.0,5867040.0,3091008.0,480,480,8963616,480,480,480,8969664,720,480,720,720
429,480.0,720.0,480.0,8219952.0,3085200.0,480,480,11310240,480,480,480,11310240,480,480,480,480
430,720.0,480.0,480.0,8249952.0,3091008.0,480,480,11334672,480,480,480,11334672,480,480,480,480
431,480.0,480.0,480.0,8225760.0,6066624.0,480,720,14310048,720,720,720,14316096,480,480,480,480
432,480.0,480.0,760.0,8231808.0,7209696.0,720,480,15441024,480,480,480,15441024,480,720,480,720
433,480.0,720.0,720.0,8231808.0,7143168.0,6750048,480,8643072,480,6774240,480,8630976,6792624,480,720,480
434,720.0,480.0,2226144.0,8244144.0,7215984.0,7215744,480,10475616,480,7209696,480,10475616,7209696,480,480,480
435,480.0,6528.0,3084960.0,7519872.0,7197600.0,7197600,480,10592496,6528,7197840,720,10580400,7197600,480,480,6528
436,480.0,480.0,3211968.0,3211968.0,7506048.0,7500240,720,6429504,720,7500000,480,6429504,7500000,480,480,480
437,480.0,480.0,2957952.0,2964000.0,6901248.0,6907296,480,5921472,480,6913344,480,5921472,6907296,720,480,720
438,480.0,720.0,3091248.0,3084960.0,7209696.0,7209696,480,6169440,480,7197600,480,6175488,7203888,480,720,480
439,720.0,480.0,3091008.0,3091248.0,7203888.0,7197600,480,6181776,480,7209696,480,6175488,7209696,480,480,480
440,480.0,480.0,3084960.0,3084960.0,7209696.0,7209696,480,6175488,720,7203888,720,6181776,7203648,480,480,480
441,6528.0,480.0,3084960.0,3084960.0,6954560.0,6948752,6768,6169440,480,6942464,6528,6169440,6936416,6528,480,480
442,480.0,480.0,3091008.0,3091008.0,4113120.0,4119168,480,6175488,480,4119168,480,6169440,4113360,720,720,720
443,480.0,720.0,3079152.0,3085200.0,4113360.0,4113120,480,6169440,480,4107072,480,6169440,4113120,480,480,480
444,720.0,480.0,3097056.0,3091008.0,4119168.0,4119168,480,6181776,480,4125216,480,6181776,4125216,480,480,480
445,480.0,480.0,3078912.0,3084960.0,4113120.0,4113120,720,6169440,720,4107312,720,6169440,4107072,480,480,480
446,480.0,480.0,3097056.0,3091008.0,4125216.0,4119408,480,6181536,480,4125216,480,6181536,4125216,720,480,720
447,480.0,720.0,3085200.0,3084960.0,4113120.0,4119168,480,6169440,480,4119168,480,6181536,4113360,480,720,480
448,720.0,480.0,3084960.0,3091248.0,4119408.0,4119168,480,6181536,480,4113120,480,6169440,4119168,480,480,480
449,6528.0,480.0,3084960.0,3078912.0,1112712.0,1100616,6528,6157584,480,1094808,6768,6163632,1082472,6528,480,480
450,480.0,480.0,3091008.0,3091008.0,480.0,720,720,6181536,720,480,480,6175488,480,480,480,480
451,480.0,480.0,3084960.0,3084960.0,480.0,480,480,6169440,480,480,480,6175488,720,720,720,720
452,480.0,720.0,3091248.0,3091008.0,720.0,480,480,6181536,480,480,480,6187584,480,480,480,480
